RCDTS,Type,School Name,District,City,County,District Type,School Type,Grades Served,Summative Designation,Summative Designation: Student Group(s),Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
130413180270001,School,Webber High School,Bluford Unit School District 318,Bluford,Jefferson,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,123,96.7,0.0,0.0,0.0,0.0,0.0,0.0,15.4,15.4,0.0,39.8,7.6,176.0,92.0,16.0,,15.1,5.0,59.6,37.1,77.8,80.1,45670.0,77293.0,26.2,96.2,0.0,1.3,0.0,6360.33,14716.97,462.7,415.0,65.4,30.8,3.8,0.0,2022
130581000260002,School,Patoka Sr High School,Patoka CUSD 100,Patoka,Marion,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",69,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.0,0.0,40.6,4.8,176.0,91.9,,,11.5,5.0,74.3,25.7,89.5,79.4,55388.0,104600.0,27.4,97.7,0.0,0.0,0.0,9233.95,17099.66,454.6,402.9,83.3,12.5,4.2,0.0,2022
130582000170001,School,Centralia High School,Centralia HSD 200,Centralia,Marion,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,831,72.3,9.3,6.1,0.0,0.0,0.0,11.1,18.2,17.0,0.0,65.9,5.4,176.0,91.3,9.8,6.4,19.0,5.0,42.0,52.2,93.4,85.5,58313.0,116938.0,29.4,62.7,18.0,6.2,0.6,14760.08,18696.72,457.6,437.4,55.1,34.3,9.1,1.5,2022
130584010260001,School,South Central High School,South Central CUD 401,Farina,Marion,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",190,97.4,0.0,0.0,0.0,0.0,0.0,0.0,15.8,15.3,0.0,57.9,12.6,176.0,91.8,17.7,,12.3,5.0,78.2,20.1,83.7,67.1,45392.0,91796.0,30.1,96.6,2.7,0.0,0.0,6795.25,12971.31,442.0,432.3,67.5,22.5,10.0,0.0,2022
130585010260001,School,Sandoval Sr High School,Sandoval CUSD 501,Sandoval,Marion,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,115,87.0,0.0,3.8,0.0,0.0,0.0,10.4,20.9,20.0,0.0,82.6,6.5,176.0,87.1,20.8,,14.8,5.0,73.0,23.7,76.9,63.5,45159.0,88923.0,50.8,91.2,0.0,4.0,0.0,7947.55,16125.42,414.3,407.0,82.6,17.4,0.0,0.0,2022
130586000160001,School,Salem Community High School,Salem CHSD 600,Salem,Marion,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,715,95.2,0.0,0.0,0.0,0.0,0.0,3.2,14.4,12.0,0.0,46.7,9.1,176.0,93.2,7.4,3.5,22.0,5.0,54.2,43.5,94.4,79.7,62020.0,100266.0,23.2,92.9,1.0,2.0,1.0,12131.69,12131.69,487.6,465.4,49.2,29.4,18.6,2.8,2022
130587220260001,School,Odin Attendance Center 9-12,Odin PSD 722,Odin,Marion,UNIT,HIGH SCHOOL,9 - 12,,,Schoolwide Title I Program,70,88.6,0.0,0.0,0.0,0.0,0.0,6.4,18.6,17.1,0.0,87.1,10.0,176.0,90.5,6.4,,12.0,5.0,76.1,12.0,61.1,72.8,45751.0,85333.0,32.1,86.7,2.7,2.7,0.0,4714.64,14306.59,418.0,396.7,80.0,13.3,6.7,0.0,2022
130950100260001,School,Okawville Jr/Sr High School,West Washington Co CUD 10,Okawville,Washington,UNIT,HIGH SCHOOL,7 - 12,Exemplary,All Students,Targeted Assistance Title I Pr,243,95.9,0.0,1.9,0.0,0.0,0.0,0.0,18.5,13.2,0.0,24.7,6.6,176.0,94.9,4.0,,18.4,5.0,66.7,33.3,89.1,92.9,46008.0,78100.0,11.1,90.1,0.0,3.7,1.2,9224.6,12861.54,504.7,460.4,46.7,33.3,17.8,2.2,2022
130950990160001,School,Nashville Comm High School,Nashville CHSD 99,Nashville,Washington,HIGH SCHOOL,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,383,91.6,0.0,3.7,0.0,0.0,0.0,3.1,9.1,5.7,0.0,30.5,2.6,176.0,94.2,4.3,,18.0,3.5,43.6,56.4,95.9,83.6,75859.0,139592.0,18.4,60.9,26.1,4.3,2.2,7937.05,18305.89,502.4,475.0,34.7,36.7,28.6,0.0,2022
150162990250001,School,Amundsen High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1494,36.6,7.6,43.3,7.1,0.0,0.0,4.7,28.8,15.9,10.6,48.8,0.0,179.0,85.6,59.1,1.9,27.0,5.0,,,91.9,,,,53.3,0.0,0.0,0.0,0.0,10203.38,15911.34,497.0,483.9,39.9,29.4,27.4,3.3,2022
150162990250003,School,Bogan High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,643,0.0,56.6,41.1,0.0,0.0,0.0,0.0,27.1,24.0,19.3,85.2,3.9,179.0,77.3,81.2,8.4,22.2,5.0,,,92.3,,,,68.0,0.0,0.0,0.0,0.0,15557.0,22057.4,401.1,386.9,85.3,14.1,0.6,0.0,2022
150162990250006,School,Carver Military Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,410,0.0,41.0,57.6,0.0,0.0,0.0,0.0,12.9,11.5,13.7,77.3,6.1,179.0,86.5,70.8,,21.3,1.0,,,80.4,,,,50.4,0.0,0.0,0.0,0.0,14748.92,22147.43,450.9,420.4,71.4,22.1,6.5,0.0,2022
150162990250011,School,Farragut Career Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,446,0.0,12.6,85.9,0.0,0.0,0.0,0.0,31.4,27.8,36.1,96.9,6.7,179.0,71.9,82.8,5.0,25.1,5.0,,,89.3,,,,73.5,0.0,0.0,0.0,0.0,18222.4,24970.26,404.2,391.8,84.6,11.2,4.2,0.0,2022
150162990250012,School,Fenger Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,234,0.0,95.7,0.0,0.0,0.0,0.0,0.0,23.1,20.9,0.0,88.0,37.6,179.0,75.2,84.9,7.9,24.1,1.9,,,63.0,,,,77.7,0.0,0.0,0.0,0.0,17164.96,24313.58,392.9,385.6,95.2,4.8,0.0,0.0,2022
150162990250013,School,Foreman High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,572,4.2,16.1,78.7,0.0,0.0,0.0,0.0,26.4,21.5,43.4,90.2,4.4,179.0,74.4,70.9,7.3,24.2,0.0,,,86.1,,,,69.1,0.0,0.0,0.0,0.0,15262.42,21297.56,386.6,385.7,85.2,11.9,3.0,0.0,2022
150162990250014,School,Back of The Yards IB HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1003,0.0,1.7,95.6,1.7,0.0,0.0,0.0,14.4,9.1,31.3,92.6,0.0,179.0,85.1,53.1,2.5,22.9,5.0,,,88.0,,,,47.4,0.0,0.0,0.0,0.0,10471.48,15595.49,462.6,469.3,41.7,34.3,22.7,1.2,2022
150162990250015,School,Gage Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,329,0.0,32.2,66.0,0.0,0.0,0.0,0.0,20.7,18.8,40.1,96.4,32.5,179.0,79.9,76.7,11.7,22.8,3.0,,,88.9,,,,62.1,0.0,0.0,0.0,0.0,16071.66,21668.44,397.4,369.4,94.6,5.4,0.0,0.0,2022
150162990250016,School,Harlan Community Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,266,0.0,97.7,0.0,0.0,0.0,0.0,0.0,30.1,24.8,0.0,93.2,10.5,179.0,66.4,87.3,6.7,24.3,5.0,,,83.3,,,,83.6,0.0,0.0,0.0,0.0,18925.83,25499.2,375.1,363.1,90.8,9.2,0.0,0.0,2022
150162990250019,School,Hirsch Metropolitan High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,102,0.0,97.1,0.0,0.0,0.0,0.0,0.0,29.4,28.4,0.0,80.4,0.0,179.0,73.0,79.0,14.5,20.4,5.0,,,81.3,,,,74.0,0.0,0.0,0.0,0.0,26472.76,32805.21,384.5,361.6,96.8,3.2,0.0,0.0,2022
150162990250020,School,Hubbard High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1713,0.9,4.5,94.2,0.0,0.0,0.0,0.0,17.1,12.8,28.9,92.8,3.1,179.0,80.2,79.5,5.0,27.9,5.0,,,92.9,,,,66.8,0.0,0.0,0.0,0.0,9856.37,14987.32,437.6,413.5,75.1,19.4,5.5,0.0,2022
150162990250021,School,Hyde Park Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,702,0.0,98.6,0.0,0.0,0.0,0.0,0.0,20.1,17.1,1.4,97.9,6.3,179.0,77.4,90.5,2.5,23.0,5.0,,,90.7,,,,78.0,0.0,0.0,0.0,0.0,13293.53,19112.47,403.3,379.2,88.2,11.2,0.6,0.0,2022
150162990250022,School,Thomas Kelly College Preparatory,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,1729,1.6,3.3,83.2,11.5,0.0,0.0,0.0,22.3,18.0,40.1,94.5,1.9,179.0,78.6,71.0,5.9,24.2,,,,94.1,,,,62.5,0.0,0.0,0.0,0.0,11395.6,16829.22,425.9,415.1,72.5,20.6,6.7,0.2,2022
150162990250023,School,Kelvyn Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,7 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,482,2.5,8.3,88.0,0.0,0.0,0.0,0.0,30.5,23.9,45.9,89.8,3.9,179.0,74.8,81.0,5.0,24.5,5.0,,,84.1,,,,74.5,0.0,0.0,0.0,0.0,14786.41,20836.98,401.7,380.2,89.1,7.8,3.1,0.0,2022
150162990250024,School,Kennedy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,English Learner,Schoolwide Title I Program,1635,13.9,3.7,81.3,0.0,0.0,0.0,0.0,27.2,20.5,19.6,64.3,1.3,179.0,80.0,70.5,3.9,28.4,,,,92.5,,,,62.6,0.0,0.0,0.0,0.0,9729.69,15502.0,443.4,429.3,63.4,28.4,8.1,0.0,2022
150162990250025,School,Kenwood Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,Schoolwide Title I Program,2311,4.8,86.4,4.6,1.5,0.0,0.0,2.3,13.5,5.2,1.4,58.9,2.8,179.0,88.4,57.4,1.8,29.2,5.0,,,91.5,,,,37.5,0.0,0.0,0.0,0.0,8610.98,14097.35,498.2,474.6,40.4,37.0,20.8,1.9,2022
150162990250026,School,Lake View High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1360,8.8,13.9,71.8,3.2,0.0,0.0,1.7,25.3,16.3,18.0,77.1,1.9,179.0,79.2,70.0,3.8,26.1,5.0,,,94.9,,,,62.9,0.0,0.0,0.0,0.0,12083.36,17374.38,439.7,432.0,59.4,31.5,8.8,0.3,2022
150162990250027,School,Lane Technical High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",4482,38.3,6.5,34.7,10.7,0.7,0.5,8.7,20.5,6.8,2.1,35.7,0.5,179.0,90.7,18.1,0.4,28.6,5.0,,,93.5,,,,31.9,0.0,0.0,0.0,0.0,8354.79,13701.84,627.1,626.9,1.9,9.8,54.6,33.8,2022
150162990250029,School,Marshall Metropolitan High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,189,0.0,97.4,0.0,0.0,0.0,0.0,0.0,28.6,28.0,0.0,95.8,20.1,179.0,69.6,85.9,7.3,18.2,5.0,,,87.5,,,,76.7,0.0,0.0,0.0,0.0,22789.01,30064.14,375.1,364.1,98.0,2.0,0.0,0.0,2022
150162990250030,School,Mather High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1654,14.2,14.8,47.2,21.1,0.0,0.0,2.0,23.4,15.9,35.1,75.8,2.8,179.0,83.7,57.2,3.6,23.7,5.0,,,90.6,,,,54.4,0.0,0.0,0.0,0.0,10892.58,16173.69,446.4,440.1,60.4,24.9,12.6,2.1,2022
150162990250031,School,Morgan Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,Schoolwide Title I Program,1091,0.0,95.9,2.6,0.0,0.0,0.0,0.0,19.3,14.9,1.0,79.7,3.0,179.0,78.8,82.7,3.6,25.8,5.0,,,83.8,,,,69.8,0.0,0.0,0.0,0.0,12037.55,17747.36,414.9,393.3,81.3,16.7,2.0,0.0,2022
150162990250034,School,Phillips Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,448,0.0,90.6,0.0,0.0,0.0,0.0,7.4,20.3,17.4,0.0,93.3,3.3,179.0,65.2,93.5,7.6,21.4,5.0,,,76.9,,,,89.7,0.0,0.0,0.0,0.0,15503.87,21289.32,380.9,372.7,94.0,4.3,1.7,0.0,2022
150162990250035,School,Roosevelt High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,1058,5.5,9.3,74.8,8.6,0.0,0.0,1.0,24.6,19.6,50.7,88.2,2.3,179.0,78.7,70.4,5.1,26.9,5.0,,,94.4,,,,62.4,0.0,0.0,0.0,0.0,11053.78,16836.38,410.3,396.0,81.6,12.9,5.5,0.0,2022
150162990250036,School,Schurz High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,1277,3.8,8.8,83.6,2.1,0.0,0.0,0.8,27.5,21.5,34.8,85.4,3.4,179.0,77.4,58.6,5.9,27.4,5.0,,,91.1,,,,69.4,0.0,0.0,0.0,0.0,13342.91,19149.96,421.3,401.2,79.9,15.9,4.2,0.0,2022
150162990250037,School,Senn High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1531,17.7,25.9,40.0,12.9,0.0,0.8,2.5,25.7,12.9,19.9,72.9,1.6,179.0,78.3,76.4,2.0,26.0,5.0,,,89.3,,,,65.5,0.0,0.0,0.0,0.0,10084.34,15510.27,467.2,445.2,54.4,30.2,13.3,2.1,2022
150162990250039,School,King College Prep High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,581,0.0,94.0,3.1,0.0,0.0,0.0,0.0,20.5,13.6,0.0,78.1,6.2,179.0,90.7,56.1,2.3,25.1,5.0,,,68.0,,,,29.4,0.0,0.0,0.0,0.0,14820.04,20952.9,481.6,460.6,42.9,49.0,8.2,0.0,2022
150162990250041,School,Steinmetz College Prep HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,"White, Children with Disabilities, English Learner",Schoolwide Title I Program,1129,5.8,17.0,75.2,1.1,0.0,0.0,0.0,23.8,18.2,34.2,89.6,6.4,179.0,76.2,76.8,6.5,29.4,5.0,,,90.3,,,,68.9,0.0,0.0,0.0,0.0,11277.89,16574.27,405.5,395.1,82.2,15.6,2.2,0.0,2022
150162990250042,School,Sullivan High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,662,15.6,35.2,37.0,9.8,0.0,0.0,2.3,27.2,24.9,50.6,92.9,24.0,179.0,76.1,82.6,3.1,26.2,5.0,,,87.7,,,,67.9,0.0,0.0,0.0,0.0,12333.35,18555.76,417.5,410.2,71.8,21.5,6.7,0.0,2022
150162990250043,School,Taft High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",4329,42.2,3.0,43.6,6.8,0.7,0.3,3.4,23.5,12.5,14.8,50.9,1.7,179.0,80.5,54.4,1.9,28.9,4.9,,,94.7,,,,59.6,0.0,0.0,0.0,0.0,8704.34,14033.49,480.6,461.7,46.9,32.6,19.4,1.1,2022
150162990250044,School,Tilden Career Communty Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"Low Graduation Rate, From Comprehensive",Schoolwide Title I Program,215,10.2,41.4,44.7,0.0,0.0,0.0,0.0,36.7,30.7,22.3,85.1,26.5,179.0,73.7,80.0,8.7,17.6,,,,90.0,,,,76.8,0.0,0.0,0.0,0.0,21733.6,28879.08,409.8,392.1,78.8,17.3,3.8,0.0,2022
150162990250046,School,Von Steuben Metro Science HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1643,16.1,10.0,55.3,15.6,1.0,0.0,1.5,18.0,6.3,10.4,63.9,0.0,179.0,88.6,36.8,0.7,26.2,5.0,,,95.2,,,,39.3,0.0,0.0,0.0,0.0,9752.62,15031.11,513.9,503.2,26.6,40.8,30.9,1.8,2022
150162990250047,School,Lincoln Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",2072,31.6,21.0,31.9,10.2,0.0,0.0,4.7,24.7,8.0,4.7,45.9,1.1,179.0,84.8,49.8,2.5,28.8,5.0,,,92.4,,,,51.7,0.0,0.0,0.0,0.0,9650.56,15067.27,537.7,534.2,17.6,31.4,43.7,7.2,2022
150162990250048,School,Washington G High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,Black/African American,Schoolwide Title I Program,1494,3.5,7.0,88.3,0.0,0.0,0.0,0.0,22.4,17.5,23.6,84.5,2.3,179.0,81.9,60.2,3.7,28.1,5.0,,,89.0,,,,64.9,0.0,0.0,0.0,0.0,10060.49,15364.16,436.3,414.3,72.7,23.2,4.1,0.0,2022
150162990250049,School,Wells Community Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,"White, Children with Disabilities, English Learner",Schoolwide Title I Program,320,15.6,46.6,35.3,0.0,0.0,0.0,0.0,28.1,23.8,24.4,80.6,7.5,179.0,75.5,71.1,5.2,23.5,5.0,,,90.7,,,,76.2,0.0,0.0,0.0,0.0,17013.35,23201.73,378.6,373.8,90.0,10.0,0.0,0.0,2022
150162990250052,School,Crane Medical Prep HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,308,0.0,86.0,12.7,0.0,0.0,0.0,0.0,19.2,10.7,0.0,92.9,0.0,179.0,73.6,87.6,3.1,19.6,5.0,,,74.5,,,,82.0,0.0,0.0,0.0,0.0,16444.5,21981.5,428.8,399.5,77.3,22.7,0.0,0.0,2022
150162990250053,School,Disney II Magnet HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",752,16.5,21.5,55.9,4.1,0.0,0.0,1.3,26.3,13.7,10.9,61.7,3.6,179.0,84.6,65.9,2.4,19.4,5.0,,,85.0,,,,56.9,0.0,0.0,0.0,0.0,,,495.0,446.3,55.9,30.7,13.4,0.0,2022
150162990250526,School,Chicago Vocational Career Acad HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,623,0.0,96.8,2.4,0.0,0.0,0.0,0.0,32.6,29.7,2.4,92.5,36.3,179.0,80.1,78.5,7.3,24.9,5.0,,,88.5,,,,58.8,0.0,0.0,0.0,0.0,16211.23,23801.4,394.8,374.3,91.7,7.4,0.9,0.0,2022
150162990250531,School,Dunbar Vocational Career Acad HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,Children with Disabilities,Schoolwide Title I Program,457,0.0,95.6,3.3,0.0,0.0,0.0,0.0,24.1,21.9,0.0,91.5,8.1,179.0,65.6,97.2,3.2,23.0,5.0,,,90.6,,,,91.9,0.0,0.0,0.0,0.0,15211.53,21041.74,380.3,369.3,93.2,6.8,0.0,0.0,2022
150162990250533,School,Jones College Prep High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,"Eligible, but Not a Participan",1930,35.0,12.4,31.5,17.4,0.5,0.0,3.0,23.0,7.0,2.5,37.9,0.0,179.0,89.0,36.5,0.6,28.1,3.0,,,94.4,,,,39.0,0.0,0.0,0.0,0.0,9015.64,14732.97,636.3,635.9,1.9,10.7,48.5,38.9,2022
150162990250534,School,Prosser Career Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1163,1.7,24.3,73.1,0.0,0.0,0.0,0.0,21.2,14.2,18.1,87.5,2.6,179.0,81.7,72.1,1.3,29.5,5.0,,,94.8,,,,63.7,0.0,0.0,0.0,0.0,11778.84,17362.99,457.5,432.5,62.3,28.6,8.7,0.4,2022
150162990250536,School,Richards Career Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,275,0.0,41.8,52.7,0.0,0.0,0.0,4.4,26.2,24.0,37.1,95.3,45.1,179.0,76.1,89.5,8.4,22.0,2.9,,,73.1,,,,78.8,0.0,0.0,0.0,0.0,17749.86,24300.52,362.2,359.1,97.1,2.9,0.0,0.0,2022
150162990250537,School,Simeon Career Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1157,0.0,98.4,0.0,0.0,0.0,0.0,0.0,16.5,14.7,0.0,87.3,5.9,179.0,82.2,78.8,2.6,27.4,2.5,,,90.1,,,,64.5,0.0,0.0,0.0,0.0,12694.94,18196.91,411.2,389.8,86.2,12.7,1.1,0.0,2022
150162990250543,School,Corliss High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,295,0.0,95.3,4.1,0.0,0.0,0.0,0.0,35.6,31.5,0.0,88.1,17.6,179.0,78.5,78.2,4.0,19.9,4.0,,,79.3,,,,67.3,0.0,0.0,0.0,0.0,20205.1,27057.66,392.1,374.5,89.3,10.7,0.0,0.0,2022
150162990250545,School,Clemente Community Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Comprehensive,"All Students, From Targeted",Schoolwide Title I Program,591,3.0,34.7,59.7,0.0,0.0,0.0,0.0,36.7,27.9,22.3,90.7,19.1,179.0,74.6,89.2,5.8,27.0,2.0,,,85.7,,,,79.9,0.0,0.0,0.0,0.0,14529.76,21071.78,390.8,376.8,95.2,4.1,0.7,0.0,2022
150162990250616,School,Manley Career Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Intensive,"All Students, From Comprehensive",Schoolwide Title I Program,67,0.0,94.0,0.0,0.0,0.0,0.0,0.0,49.3,41.8,0.0,98.5,14.9,179.0,74.1,69.4,8.5,20.7,2.4,,,50.0,,,,69.6,0.0,0.0,0.0,0.0,34448.52,44596.84,376.7,364.4,94.9,5.1,0.0,0.0,2022
150162990250617,School,Curie Metropolitan High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,2916,1.1,10.0,86.4,2.1,0.0,0.0,0.0,15.0,10.6,24.7,84.2,2.3,179.0,77.7,77.9,5.4,27.1,5.0,,,91.1,,,,68.8,0.0,0.0,0.0,0.0,10421.32,15556.13,441.8,431.2,64.2,25.6,9.3,0.9,2022
150162990250763,School,Julian High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Targeted,"Children with Disabilities, Low Income",Schoolwide Title I Program,425,0.0,96.5,0.0,0.0,0.0,0.0,0.0,31.3,27.5,0.0,81.4,6.6,179.0,73.4,93.0,5.5,27.9,,,,89.8,,,,81.8,0.0,0.0,0.0,0.0,17225.04,23805.86,385.4,368.7,92.8,7.2,0.0,0.0,2022
150162990250764,School,Young Magnet High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,7 - 12,Commendable,All Students,"Eligible, but Not a Participan",2146,25.1,17.1,28.5,24.3,0.8,0.0,3.8,15.9,8.0,2.9,36.0,0.5,179.0,93.6,3.0,0.8,26.1,3.0,,,90.9,,,,15.7,0.0,0.0,0.0,0.0,9394.88,15432.57,638.8,650.8,3.8,4.9,46.1,45.3,2022
150162990250767,School,Juarez Community Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,9 - 12,Commendable,All Students,Schoolwide Title I Program,1595,1.6,2.6,94.5,0.6,0.0,0.0,0.0,21.2,15.2,31.8,89.9,1.5,179.0,76.2,83.4,3.8,24.8,5.0,,,91.1,,,,74.0,0.0,0.0,0.0,0.0,10504.52,15734.3,433.7,404.5,78.4,20.2,1.4,0.0,2022
