School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Dudley-Charlton Reg - Charlton Elementary,06580020,     117,19.8,        343,47.5,52.5,3.2,26.5,33.2,06580000,1.8,0.6,12.5,82.8,0.0,0.0,2.3,Dudley-Charlton Reg,"          $55,062,642.62","           3,471.2","              $15,862.71","          $59,347,514.73","           3,567.6","              $16,635.14",2023
Dudley-Charlton Reg - Charlton Middle School,06580310,     385,16.8,        607,44.8,55.0,1.8,19.9,26.5,06580000,1.7,0.8,8.1,84.7,0.0,0.0,4.8,Dudley-Charlton Reg,"          $55,062,642.62","           3,471.2","              $15,862.71","          $59,347,514.73","           3,567.6","              $16,635.14",2023
Dudley-Charlton Reg - Dudley Elementary,06580005,     124,23.3,        346,51.7,48.3,10.7,26.3,36.4,06580000,4.3,0.9,15.0,74.6,0.6,0.0,4.6,Dudley-Charlton Reg,"          $55,062,642.62","           3,471.2","              $15,862.71","          $59,347,514.73","           3,567.6","              $16,635.14",2023
Dudley-Charlton Reg - Dudley Middle School,06580305,     250,20.8,        582,47.1,52.9,3.3,20.6,41.1,06580000,5.3,0.9,15.5,75.3,0.0,0.0,3.1,Dudley-Charlton Reg,"          $55,062,642.62","           3,471.2","              $15,862.71","          $59,347,514.73","           3,567.6","              $16,635.14",2023
Dudley-Charlton Reg - Heritage School,06580030,     191,22.9,        455,49.5,50.6,5.5,22.2,31.0,06580000,2.0,0.9,11.7,81.5,0.0,0.0,4.0,Dudley-Charlton Reg,"          $55,062,642.62","           3,471.2","              $15,862.71","          $59,347,514.73","           3,567.6","              $16,635.14",2023
Dudley-Charlton Reg - Mason Road School,06580010,      81,21.2,        247,49.4,50.6,4.1,25.5,44.1,06580000,2.0,0.8,17.8,76.1,0.0,0.0,3.2,Dudley-Charlton Reg,"          $55,062,642.62","           3,471.2","              $15,862.71","          $59,347,514.73","           3,567.6","              $16,635.14",2023
Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,     403,18.2,        935,49.0,50.7,2.1,12.9,30.7,06580000,3.9,0.9,11.3,80.5,0.1,0.0,3.3,Dudley-Charlton Reg,"          $55,062,642.62","           3,471.2","              $15,862.71","          $59,347,514.73","           3,567.6","              $16,635.14",2023
Duxbury - Alden School,00820004,     300,20.6,        618,47.6,52.3,0.7,20.7,8.6,00820000,1.0,1.5,2.9,90.6,0.0,0.0,4.1,Duxbury,"          $53,801,304.24","           2,789.1","              $19,289.84","          $56,464,737.76","           2,840.8","              $19,876.35",2023
Duxbury - Chandler Elementary,00820006,     340,18.8,        661,49.3,50.7,1.4,15.0,8.6,00820000,0.8,0.9,4.7,89.0,0.5,0.0,4.2,Duxbury,"          $53,801,304.24","           2,789.1","              $19,289.84","          $56,464,737.76","           2,840.8","              $19,876.35",2023
Duxbury - Duxbury High,00820505,     539,15.6,        865,49.4,50.4,0.6,10.5,8.7,00820000,0.5,1.9,3.0,90.3,0.2,0.0,4.2,Duxbury,"          $53,801,304.24","           2,789.1","              $19,289.84","          $56,464,737.76","           2,840.8","              $19,876.35",2023
Duxbury - Duxbury Middle,00820305,     301,19.5,        624,49.8,50.2,0.5,18.4,9.8,00820000,0.8,0.3,2.9,93.0,0.2,0.2,2.7,Duxbury,"          $53,801,304.24","           2,789.1","              $19,289.84","          $56,464,737.76","           2,840.8","              $19,876.35",2023
East Bridgewater - Central,00830005,     283,13.8,        522,47.1,52.9,4.8,23.2,27.0,00830000,6.1,1.2,6.5,80.3,0.4,0.0,5.6,East Bridgewater,"          $33,379,798.00","           2,050.9","              $16,275.68","          $36,179,329.74","           2,148.4","              $16,840.13",2023
East Bridgewater - East Bridgewater JR./SR. High School,00830505,     541,18.6,        899,44.4,55.3,2.6,17.0,24.4,00830000,8.3,0.7,6.0,80.0,0.9,0.1,4.0,East Bridgewater,"          $33,379,798.00","           2,050.9","              $16,275.68","          $36,179,329.74","           2,148.4","              $16,840.13",2023
East Bridgewater - Gordon W. Mitchell School,00830010,     396,19.1,        622,53.1,47.0,2.7,20.1,29.1,00830000,7.4,0.8,7.2,81.5,0.6,0.0,2.4,East Bridgewater,"          $33,379,798.00","           2,050.9","              $16,275.68","          $36,179,329.74","           2,148.4","              $16,840.13",2023
East Longmeadow - Birchland Park,00870305,     512,16.6,        622,45.5,54.2,1.1,25.2,26.7,00870000,2.3,5.8,13.2,73.3,0.3,0.2,5.0,East Longmeadow,"          $46,216,297.00","           2,556.0","              $18,081.49","          $50,593,936.47","           2,635.1","              $19,200.01",2023
East Longmeadow - East Longmeadow High,00870505,     320,17.9,        771,47.7,52.3,0.7,16.1,24.3,00870000,4.9,6.5,10.1,75.1,0.1,0.0,3.2,East Longmeadow,"          $46,216,297.00","           2,556.0","              $18,081.49","          $50,593,936.47","           2,635.1","              $19,200.01",2023
East Longmeadow - Mapleshade,00870010,     132,17.7,        289,47.8,52.3,3.5,20.4,31.5,00870000,6.2,5.9,18.0,67.1,0.0,0.0,2.8,East Longmeadow,"          $46,216,297.00","           2,556.0","              $18,081.49","          $50,593,936.47","           2,635.1","              $19,200.01",2023
East Longmeadow - Meadow Brook,00870013,     237,18.9,        566,43.1,56.9,4.6,26.2,27.4,00870000,3.5,4.4,17.1,69.3,0.0,0.0,5.7,East Longmeadow,"          $46,216,297.00","           2,556.0","              $18,081.49","          $50,593,936.47","           2,635.1","              $19,200.01",2023
East Longmeadow - Mountain View,00870015,     132,17.4,        276,50.7,49.3,1.8,23.9,17.8,00870000,4.0,2.9,13.0,76.8,0.0,0.0,3.3,East Longmeadow,"          $46,216,297.00","           2,556.0","              $18,081.49","          $50,593,936.47","           2,635.1","              $19,200.01",2023
Eastham - Eastham Elementary,00850005,     133,14.3,        183,44.3,55.7,6.6,21.9,39.9,00850000,13.1,0.0,4.9,71.6,0.0,0.0,10.4,Eastham,"           $5,354,850.35",             192.6,"              $27,802.96","           $5,562,334.79",             213.3,"              $26,077.52",2023
Easthampton - Easthampton High,00860505,     190,13.6,        370,48.9,49.5,2.4,28.7,38.7,00860000,0.8,4.3,17.6,73.5,0.3,0.0,3.5,Easthampton,"          $24,076,653.32","           1,415.9","              $17,004.49","          $30,095,166.53","           1,722.0","              $17,476.87",2023
Easthampton - Mountain View School,00860415,     329,18.9,"      1,035",48.4,51.3,3.5,30.9,38.7,00860000,1.0,2.1,15.2,75.6,0.2,0.3,5.7,Easthampton,"          $24,076,653.32","           1,415.9","              $17,004.49","          $30,095,166.53","           1,722.0","              $17,476.87",2023
Easton - Blanche A. Ames Elementary School,00880015,     293,19.8,        819,43.8,56.2,7.0,16.2,23.7,00880000,9.4,4.0,12.6,67.9,0.1,0.0,6.0,Easton,"          $56,054,982.16","           3,412.8","              $16,424.92","          $60,289,596.21","           3,500.6","              $17,222.65",2023
Easton - Easton Middle School,00880405,     511,17.5,        816,49.5,50.5,2.0,21.0,18.9,00880000,9.1,2.8,9.1,74.0,0.6,0.1,4.3,Easton,"          $56,054,982.16","           3,412.8","              $16,424.92","          $60,289,596.21","           3,500.6","              $17,222.65",2023
Easton - Oliver Ames High,00880505,     512,16.9,"      1,073",50.0,49.9,2.1,17.5,18.0,00880000,8.2,3.7,7.2,77.3,0.2,0.2,3.3,Easton,"          $56,054,982.16","           3,412.8","              $16,424.92","          $60,289,596.21","           3,500.6","              $17,222.65",2023
Easton - Richardson Olmsted School,00880025,     277,21.6,        743,49.5,50.5,3.2,19.0,20.2,00880000,7.9,4.2,8.9,73.9,0.0,0.0,5.1,Easton,"          $56,054,982.16","           3,412.8","              $16,424.92","          $60,289,596.21","           3,500.6","              $17,222.65",2023
Edgartown - Edgartown Elementary,00890005,     264,14.2,        382,48.4,51.6,20.9,23.6,45.8,00890000,5.0,0.3,29.3,58.4,2.6,0.0,4.5,Edgartown,"          $12,261,518.20",             418.5,"              $29,298.73","          $13,169,946.00",             459.6,"              $28,655.23",2023
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District) - Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School,04520505,     181,17.6,        367,67.9,32.2,14.7,24.3,78.5,04520000,39.0,2.7,53.1,2.2,0.0,0.3,2.7,Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District),"          $13,418,341.00",             371.1,"              $36,156.73","          $13,418,341.00",             371.1,"              $36,156.73",2023
Erving - Erving Elementary,00910030,      62,12.2,        122,44.3,55.7,1.6,21.3,41.8,00910000,0.0,0.0,7.4,85.3,0.0,0.0,7.4,Erving,"           $4,083,753.00",             126.8,"              $32,206.25","           $5,882,735.82",             215.0,"              $27,361.56",2023
Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School,08170505,"   1,103",17.4,"      1,733",56.0,43.6,1.1,19.2,22.5,08170000,2.5,2.0,15.7,76.2,0.1,0.0,3.4,Essex North Shore Agricultural and Technical School District,"          $37,624,696.94","           1,655.1","              $22,732.58","          $38,287,169.08","           1,665.7","              $22,985.63",2023
Everett - Adams School,00930003,      64,12.6,        202,49.0,51.0,40.6,3.5,71.8,00930000,19.8,12.4,53.5,11.4,0.5,0.0,2.5,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Devens School,00930030,      84,4.1,         59,25.4,72.9,27.1,66.1,79.7,00930000,13.6,3.4,57.6,23.7,0.0,0.0,1.7,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Everett High,00930505,"   1,022",18.8,"      2,351",49.9,50.1,29.1,14.9,69.9,00930000,14.7,5.0,64.1,14.5,0.2,0.1,1.5,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - George Keverian School,00930028,     421,20.9,        894,49.7,50.2,42.5,11.0,76.5,00930000,12.0,3.9,73.2,9.3,0.1,0.1,1.5,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Lafayette School,00930038,     723,20.3,"      1,041",49.4,50.6,38.3,13.1,69.6,00930000,15.0,7.6,61.0,14.9,0.1,0.0,1.4,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Madeline English School,00930018,     449,21.0,        801,48.9,51.1,45.4,10.5,73.3,00930000,13.4,3.9,67.3,14.2,0.1,0.0,1.1,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Parlin School,00930058,     512,24.1,"      1,036",50.5,49.5,54.3,7.9,78.2,00930000,10.1,3.7,79.0,7.0,0.0,0.0,0.3,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Sumner G. Whittier School,00930010,     291,21.6,        643,49.0,51.0,48.5,9.0,78.9,00930000,9.8,3.0,76.1,9.0,0.8,0.0,1.4,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Webster Extension,00930001,      84,11.0,        234,46.2,53.9,44.4,4.7,66.7,00930000,15.8,19.7,50.9,12.8,0.0,0.0,0.9,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Everett - Webster School,00930015,     258,12.4,        356,44.4,55.6,37.1,26.1,71.9,00930000,12.1,3.9,64.6,18.3,0.0,0.0,1.1,Everett,"         $134,645,168.00","           7,365.0","              $18,281.76","         $157,579,540.70","           8,216.3","              $19,178.89",2023
Excel Academy Charter (District) - Excel Academy Charter School,04100205,     389,22.4,"      1,345",49.1,50.9,14.7,17.8,61.8,04100000,4.8,1.3,80.5,11.5,0.4,0.4,1.3,Excel Academy Charter (District),"          $29,770,958.00","           1,366.5","              $21,787.08","          $29,770,958.00","           1,366.5","              $21,787.08",2023
Fairhaven - East Fairhaven,00940010,     267,13.0,        314,51.9,48.1,4.1,25.2,43.3,00940000,1.3,1.6,10.5,78.7,0.6,0.0,7.3,Fairhaven,"          $29,462,337.88","           1,830.5","              $16,095.24","          $31,951,620.36","           1,903.2","              $16,788.37",2023
Fairhaven - Fairhaven High,00940505,     289,14.8,        583,49.1,50.8,1.2,14.9,31.9,00940000,1.7,2.6,8.2,83.4,0.3,0.0,3.8,Fairhaven,"          $29,462,337.88","           1,830.5","              $16,095.24","          $31,951,620.36","           1,903.2","              $16,788.37",2023
Fairhaven - Hastings Middle,00940305,     270,18.0,        429,48.7,51.3,0.5,15.9,34.0,00940000,3.0,2.1,5.8,84.2,0.7,0.0,4.2,Fairhaven,"          $29,462,337.88","           1,830.5","              $16,095.24","          $31,951,620.36","           1,903.2","              $16,788.37",2023
Fairhaven - Leroy Wood,00940030,     285,17.7,        441,49.9,50.1,3.0,17.0,39.9,00940000,2.3,2.7,8.4,81.2,0.0,0.0,5.4,Fairhaven,"          $29,462,337.88","           1,830.5","              $16,095.24","          $31,951,620.36","           1,903.2","              $16,788.37",2023
Fall River - B M C Durfee High,00950505,"   1,661",15.4,"      2,601",50.8,49.0,24.0,18.3,71.7,00950000,12.9,3.9,32.3,42.6,0.2,0.0,8.1,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - Carlton M. Viveiros Elementary School,00950009,     378,19.1,        747,50.7,49.3,33.6,17.7,84.9,00950000,12.5,3.1,40.8,35.6,0.1,0.1,7.8,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - Early Learning Center,00950001,      56,8.8,        126,38.9,61.1,6.4,76.2,81.0,00950000,13.5,2.4,28.6,50.0,0.0,0.0,5.6,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - FRPS Early Learning Center,00950002,      64,9.4,        150,41.3,58.7,8.7,65.3,82.7,00950000,6.0,4.0,30.7,53.3,0.7,0.0,5.3,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - Henry Lord Community School,00950017,     413,17.1,        856,47.1,52.9,28.7,30.7,85.8,00950000,13.1,1.5,36.9,38.3,0.1,0.1,9.9,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - James Tansey,00950140,      96,25.6,        308,50.0,49.7,4.6,16.9,64.9,00950000,8.1,3.3,19.5,58.8,0.0,0.0,10.4,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - John J Doran,00950045,     211,20.2,        532,46.4,53.6,13.7,22.9,85.9,00950000,14.1,0.2,33.8,38.9,0.0,0.0,13.0,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - Letourneau Elementary School,00950013,     291,20.1,        678,48.4,51.6,44.0,22.9,82.5,00950000,12.2,2.1,39.8,38.9,0.4,0.3,6.2,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
Fall River - Mary Fonseca Elementary School,00950011,     256,25.3,        723,49.7,50.4,39.1,19.5,88.7,00950000,16.9,2.1,42.7,29.9,0.1,0.0,8.3,Fall River,"         $225,485,874.00","          10,566.1","              $21,340.50","         $264,229,228.80","          12,605.4","              $20,961.59",2023
