School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Falmouth - Lawrence,00960405,     373,16.7,        517,48.6,51.5,2.9,23.0,35.6,00960000,4.8,2.7,6.0,77.2,1.9,0.0,7.4,Falmouth,"          $61,745,747.44","           3,246.2","              $19,020.93","          $67,903,584.44","           3,475.1","              $19,540.04",2020
Falmouth - Morse Pond School,00960305,     248,21.8,        485,51.1,48.9,3.3,20.6,35.7,00960000,4.1,1.4,6.6,81.0,0.4,0.2,6.2,Falmouth,"          $61,745,747.44","           3,246.2","              $19,020.93","          $67,903,584.44","           3,475.1","              $19,540.04",2020
Falmouth - Mullen-Hall,00960020,     140,13.8,        387,41.6,58.4,7.2,17.1,33.6,00960000,2.8,1.8,11.4,73.1,0.8,0.0,10.1,Falmouth,"          $61,745,747.44","           3,246.2","              $19,020.93","          $67,903,584.44","           3,475.1","              $19,540.04",2020
Falmouth - North Falmouth Elementary,00960030,     135,11.2,        301,48.8,51.2,2.0,17.3,23.6,00960000,3.0,1.3,7.0,83.1,0.0,0.0,5.7,Falmouth,"          $61,745,747.44","           3,246.2","              $19,020.93","          $67,903,584.44","           3,475.1","              $19,540.04",2020
Falmouth - Teaticket,00960015,      99,11.5,        246,45.9,54.1,7.7,24.4,51.6,00960000,11.0,1.2,8.5,68.7,1.2,0.0,9.4,Falmouth,"          $61,745,747.44","           3,246.2","              $19,020.93","          $67,903,584.44","           3,475.1","              $19,540.04",2020
Farmington River Reg - Farmington River Elementary,06620020,      76,13.8,        118,50.0,50.0,0.0,24.6,40.7,06620000,0.0,0.0,4.2,95.8,0.0,0.0,0.0,Farmington River Reg,"           $3,334,862.16",             114.0,"              $29,253.18","           $4,601,153.05",             255.2,"              $18,029.60",2020
Fitchburg - Arthur M Longsjo Middle School,00970315,     353,18.0,        663,49.6,50.4,10.6,26.4,74.4,00970000,6.9,3.3,60.5,21.7,0.2,0.2,7.2,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Fitchburg - Crocker Elementary,00970016,     219,21.0,        582,47.4,52.6,28.0,26.0,71.8,00970000,6.0,3.1,58.4,24.4,0.0,0.0,8.1,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Fitchburg - Fitchburg High,00970505,     529,18.2,"      1,259",48.6,51.4,10.8,19.1,62.0,00970000,7.6,5.5,53.9,25.4,0.0,0.0,7.6,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Fitchburg - Goodrich Academy,00970510,     114,7.3,        200,41.5,58.5,7.5,28.5,69.5,00970000,4.0,2.5,46.0,42.5,0.0,0.0,5.0,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Fitchburg - McKay Arts Academy,00970340,     404,20.6,        670,47.2,52.8,20.3,22.7,69.6,00970000,6.4,6.4,56.6,22.8,0.0,0.0,7.8,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Fitchburg - Memorial Middle School,00970048,     315,20.9,        659,54.3,45.7,9.1,13.5,61.6,00970000,5.3,4.4,53.4,28.7,0.0,0.2,8.0,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Fitchburg - Reingold Elementary,00970043,     221,21.1,        583,42.9,57.1,24.4,20.4,66.4,00970000,4.8,3.4,53.3,31.2,0.0,0.0,7.2,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Fitchburg - South Street Elementary,00970060,     300,15.4,        590,46.1,53.9,21.4,30.5,72.7,00970000,6.8,2.5,60.9,21.4,0.0,0.0,8.5,Fitchburg,"          $77,838,773.23","           5,315.3","              $14,644.29","          $93,946,709.23","           6,054.8","              $15,516.07",2020
Florida - Abbott Memorial,00980005,      89,9.2,         86,45.4,54.7,0.0,22.1,38.4,00980000,2.3,0.0,0.0,97.7,0.0,0.0,0.0,Florida,"           $1,835,797.76",              94.8,"              $19,364.96","           $2,055,966.59",             112.3,"              $18,307.81",2020
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,     187,17.2,        215,56.7,42.3,0.0,14.0,28.4,04130000,0.9,1.4,7.4,83.3,0.5,0.0,6.5,Four Rivers Charter Public (District),"           $4,061,988.00",             216.0,"              $18,808.98","           $4,061,988.00",             216.0,"              $18,808.98",2020
Foxborough - Charles Taylor Elementary,00990050,     114,19.6,        254,43.7,56.3,2.4,20.5,16.5,00990000,5.9,3.5,7.1,78.0,0.0,0.8,4.7,Foxborough,"          $46,153,471.57","           2,552.2","              $18,083.80","          $51,732,040.52","           2,704.8","              $19,126.01",2020
Foxborough - Foxborough High,00990505,     495,13.5,        765,48.4,51.5,1.2,15.2,18.8,00990000,7.2,3.4,6.3,80.7,0.4,0.0,2.1,Foxborough,"          $46,153,471.57","           2,552.2","              $18,083.80","          $51,732,040.52","           2,704.8","              $19,126.01",2020
Foxborough - John J Ahern,00990405,     442,17.8,        747,47.9,52.1,2.1,21.8,18.6,00990000,6.3,4.3,6.3,79.4,0.8,0.0,3.0,Foxborough,"          $46,153,471.57","           2,552.2","              $18,083.80","          $51,732,040.52","           2,704.8","              $19,126.01",2020
Foxborough - Mabelle M Burrell,00990015,     122,17.3,        309,47.9,52.1,1.3,27.2,14.9,00990000,4.2,5.8,6.8,79.3,0.3,0.0,3.6,Foxborough,"          $46,153,471.57","           2,552.2","              $18,083.80","          $51,732,040.52","           2,704.8","              $19,126.01",2020
Foxborough - Vincent M Igo Elementary,00990020,     159,20.7,        372,44.9,55.1,7.5,19.9,24.5,00990000,8.6,7.8,9.1,69.1,0.0,0.3,5.1,Foxborough,"          $46,153,471.57","           2,552.2","              $18,083.80","          $51,732,040.52","           2,704.8","              $19,126.01",2020
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,     687,20.2,"      1,687",51.7,48.3,7.4,9.9,30.8,04460000,51.7,9.7,6.1,27.2,0.1,0.2,5.0,Foxborough Regional Charter (District),"          $24,172,722.74","           1,642.7","              $14,715.24","          $24,172,722.74","           1,642.7","              $14,715.24",2020
Framingham - Barbieri Elementary,01000035,     339,18.8,        658,52.7,47.1,53.8,17.8,56.4,01000000,2.9,0.5,77.5,14.9,0.0,0.0,4.3,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Brophy,01000006,     306,14.6,        462,48.7,51.3,45.5,18.6,60.2,01000000,6.1,3.3,58.7,28.4,0.2,0.0,3.5,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Cameron Middle School,01000302,     450,15.1,        575,49.6,50.4,15.7,25.0,52.7,01000000,6.4,2.4,20.5,67.1,0.0,0.0,3.5,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Charlotte A Dunning,01000007,     310,11.2,        414,46.4,53.4,21.7,25.9,30.7,01000000,7.0,8.5,21.0,60.9,0.0,0.0,2.7,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Framingham High School,01000515,"   2,050",9.3,"      2,429",49.3,50.6,16.8,18.4,42.0,01000000,7.0,4.7,33.1,51.3,0.0,0.1,3.7,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Fuller Middle,01000305,     460,15.7,        617,42.5,57.4,42.6,24.2,64.5,01000000,7.9,1.3,58.4,28.9,0.2,0.0,3.4,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Hemenway,01000015,     371,13.2,        520,50.6,49.4,19.6,21.9,27.9,01000000,6.4,9.0,19.2,56.4,0.2,0.0,8.9,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Juniper Hill School,01000001,     392,4.9,        237,32.9,67.1,2.1,66.2,46.8,01000000,7.2,6.8,40.9,40.5,0.0,0.4,4.2,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - King Elementary School,01000005,     254,13.6,        368,46.5,53.3,17.7,19.0,33.7,01000000,5.2,10.1,17.7,58.7,0.0,0.0,8.4,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Mary E Stapleton Elementary,01000045,     230,11.7,        324,45.1,54.9,23.5,30.9,53.4,01000000,8.0,6.8,31.2,47.5,0.0,0.0,6.5,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Miriam F McCarthy School,01000050,     375,12.2,        481,54.7,45.3,32.6,26.8,59.7,01000000,11.6,2.5,40.5,37.0,0.0,0.2,8.1,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Potter Road,01000039,     271,16.1,        510,50.4,49.6,36.1,13.7,38.8,01000000,7.8,2.9,28.8,55.1,0.0,0.0,5.3,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Walsh Middle,01000310,     586,15.7,        780,53.2,46.8,6.0,23.6,31.5,01000000,4.9,5.8,33.3,52.3,0.0,0.0,3.7,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Framingham - Woodrow Wilson,01000055,     360,14.5,        487,46.0,54.0,69.0,12.1,75.0,01000000,9.7,0.6,49.5,37.8,0.2,0.0,2.3,Framingham,"         $168,864,615.00","           9,202.1","              $18,350.66","         $194,503,804.00","           9,920.3","              $19,606.65",2020
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,     252,16.6,        391,55.0,44.5,0.0,15.4,9.0,04780000,1.8,2.6,4.1,87.2,0.0,0.0,4.4,Francis W. Parker Charter Essential (District),"           $7,335,367.65",             396.5,"              $18,501.23","           $7,335,367.65",             396.5,"              $18,501.23",2020
Franklin - Annie Sullivan Middle School,01010040,     189,18.5,        350,45.7,54.3,2.6,16.6,13.4,01010000,2.6,4.0,6.6,85.7,0.3,0.3,0.6,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Davis Thayer,01010035,     136,12.3,        209,52.6,47.4,1.9,23.0,20.1,01010000,0.5,2.4,5.7,87.1,0.0,1.4,2.9,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Franklin Early Childhood Development Center,01010003,       7,13.1,         92,32.6,67.4,0.0,54.4,15.2,01010000,1.1,8.7,2.2,81.5,0.0,0.0,6.5,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Franklin High,01010505,     871,17.4,"      1,741",50.4,49.3,0.6,10.7,7.9,01010000,1.7,7.2,3.9,84.7,0.2,0.2,2.2,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Helen Keller Elementary,01010012,     208,12.5,        324,47.2,52.8,2.2,17.0,8.3,01010000,3.7,3.4,2.8,87.7,0.0,0.6,1.9,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Horace Mann,01010405,     225,18.4,        415,46.3,53.7,0.5,18.1,9.2,01010000,1.2,6.3,5.3,84.3,0.0,1.0,1.9,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - J F Kennedy Memorial,01010013,     200,13.2,        330,45.2,54.9,1.2,20.3,8.5,01010000,0.3,5.2,3.9,86.4,0.3,2.7,1.2,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Jefferson Elementary,01010010,     240,11.0,        329,45.0,55.0,3.0,23.7,10.3,01010000,3.0,6.4,4.6,83.6,0.0,0.9,1.5,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Oak Street Elementary,01010030,     232,12.6,        366,50.6,49.5,1.6,14.5,12.3,01010000,1.9,7.4,4.9,81.4,0.0,0.6,3.8,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Parmenter,01010032,     200,12.2,        306,49.4,50.7,4.3,19.6,31.1,01010000,5.2,3.9,11.4,76.8,0.0,0.7,2.0,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin - Remington Middle,01010310,     199,19.4,        386,45.6,54.4,1.6,22.5,18.7,01010000,2.9,7.8,6.0,82.1,0.3,0.3,0.8,Franklin,"          $74,690,506.62","           5,081.8","              $14,697.65","          $88,303,921.50","           5,571.1","              $15,850.36",2020
Franklin County Regional Vocational Technical - Franklin County Technical,08180605,     250,13.0,        543,39.0,60.8,0.4,29.1,39.8,08180000,0.7,0.0,6.8,89.0,0.2,0.7,2.6,Franklin County Regional Vocational Technical,"          $12,725,174.00",             496.2,"              $25,645.25","          $12,752,434.00",             501.0,"              $25,453.96",2020
Freetown-Lakeville - Apponequet Regional High,06650505,     367,14.4,        716,50.8,49.2,0.1,16.1,15.6,06650000,1.5,0.6,2.1,94.1,0.1,0.1,1.4,Freetown-Lakeville,"          $36,765,837.00","           2,829.1","              $12,995.59","          $40,050,857.00","           2,926.3","              $13,686.52",2020
Freetown-Lakeville - Assawompset Elementary School,06650002,      91,19.5,        445,52.4,47.6,1.6,10.8,20.7,06650000,3.2,0.2,3.6,88.5,0.0,0.0,4.5,Freetown-Lakeville,"          $36,765,837.00","           2,829.1","              $12,995.59","          $40,050,857.00","           2,926.3","              $13,686.52",2020
Freetown-Lakeville - Freetown Elementary School,06650001,      80,18.5,        404,45.5,54.5,1.5,18.6,21.0,06650000,0.7,1.2,3.5,91.8,0.0,0.0,2.7,Freetown-Lakeville,"          $36,765,837.00","           2,829.1","              $12,995.59","          $40,050,857.00","           2,926.3","              $13,686.52",2020
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,     291,19.5,        633,49.9,50.1,0.3,18.3,19.6,06650000,2.4,0.6,1.0,94.3,0.2,0.0,1.6,Freetown-Lakeville,"          $36,765,837.00","           2,829.1","              $12,995.59","          $40,050,857.00","           2,926.3","              $13,686.52",2020
Freetown-Lakeville - George R Austin Intermediate School,06650015,     176,16.1,        406,48.3,51.7,1.7,20.0,19.5,06650000,2.7,1.0,2.0,90.9,0.0,0.0,3.5,Freetown-Lakeville,"          $36,765,837.00","           2,829.1","              $12,995.59","          $40,050,857.00","           2,926.3","              $13,686.52",2020
