RCDTS,Type,School Name,District,City,County,District Type,School Type,Title 1 Status,# Student Enrollment,% Student Enrollment - White,% Student Enrollment - Black or African American,% Student Enrollment - Hispanic or Latino,% Student Enrollment - Asian,% Student Enrollment - Native Hawaiian or Other Pacific Islander,% Student Enrollment - American Indian or Alaska Native,% Student Enrollment - Two or More Races,% Student Enrollment - Children with Disabilities,% Student Enrollment - IEP,% Student Enrollment - EL,% Student Enrollment - Low Income,% Student Enrollment - Homeless,Total Number of School Days,Student Attendance Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,Avg Class Size - High School,Avg Number of Days of Physical Education per Week Per Student,Percent Teachers With Bachelor Degree,Percent Teachers With Masters Degree,Teacher Retention Rate,Teacher Attendance Rate,Teacher Avg Salary,Admin Avg Salary,Chronic Absenteeism,% Students with an IEP - White,% Students with an IEP - Black or African American,% Students with an IEP - Hispanic or Latino,% Students with an IEP - Asian,Grades Served,Summative Designation,Summative Designation: Student Group(s),$ Site-level Per-Pupil Expenditures - Subtotal,$ Total Per-Pupil Expenditures - Subtotal,SAT Reading Average,SAT Math Average,SAT Math Total Students Level 1 %,SAT Math Total Students Level 2 %,SAT Math Total Students Level 3 %,SAT Math Total Students Level 4 %,Year
150162990250006,School,Carver Military Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,435,11.0,38.6,60.0,4.4,0.2,0.3,1.6,12.2,8.0,6.2,73.8,5.5,184.0,82.8,65.0,1.9,21.6,,37.3,60.7,91.5,84.6,82645.0,121899.0,48.0,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,11697.58,16491.8,448.8,431.5,63.4,31.2,5.4,0.0,2020
150162990250011,School,Farragut Career Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,532,11.0,11.1,87.0,4.4,0.2,0.3,1.6,27.6,25.6,31.0,98.3,2.6,184.0,70.6,76.4,6.8,25.8,,37.3,60.7,89.3,84.6,82645.0,121899.0,65.3,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,15962.82,20686.4,405.9,397.2,82.6,15.7,1.7,0.0,2020
150162990250012,School,Fenger Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,284,11.0,96.8,46.8,4.4,0.2,0.3,1.6,19.7,15.8,20.4,94.4,46.1,184.0,64.2,86.6,6.8,32.9,,37.3,60.7,88.2,84.6,82645.0,121899.0,78.0,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,13761.72,18745.06,401.3,380.0,88.7,11.3,0.0,0.0,2020
150162990250013,School,Foreman High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,598,4.3,19.4,75.3,4.4,0.2,0.3,1.6,29.3,24.2,34.3,92.3,2.8,184.0,73.3,73.4,8.2,22.6,,37.3,60.7,91.3,84.6,82645.0,121899.0,60.3,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,13632.42,18228.84,401.0,390.8,85.0,11.7,3.3,0.0,2020
150162990250014,School,Back of The Yards IB HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1075,1.3,2.8,92.5,2.8,0.2,0.3,1.6,12.7,8.3,18.0,89.0,2.8,184.0,87.0,53.1,0.4,25.1,,37.3,60.7,85.9,84.6,82645.0,121899.0,33.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,8446.22,11840.87,470.5,468.7,41.4,37.2,20.7,0.8,2020
150162990250015,School,Gage Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,317,11.0,31.5,66.9,4.4,0.2,0.3,1.6,21.8,19.6,30.0,94.0,19.2,184.0,69.3,78.2,11.1,19.3,,37.3,60.7,84.8,84.6,82645.0,121899.0,70.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,14736.18,19187.64,393.5,388.6,86.9,12.1,0.9,0.0,2020
150162990250016,School,Harlan Community Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,294,11.0,98.6,46.8,4.4,0.2,0.3,1.6,27.9,24.8,20.4,89.5,10.9,184.0,71.8,76.1,5.2,26.5,,37.3,60.7,79.5,84.6,82645.0,121899.0,68.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,14195.93,18891.23,398.7,388.0,85.2,12.3,2.5,0.0,2020
150162990250019,School,Hirsch Metropolitan High Schoo,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,84,11.0,98.8,46.8,4.4,0.2,0.3,1.6,40.5,39.3,20.4,94.0,25.0,184.0,68.8,78.6,13.1,16.3,,37.3,60.7,85.7,84.6,82645.0,121899.0,71.8,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,25884.9,33244.88,374.4,365.6,96.3,3.7,0.0,0.0,2020
150162990250020,School,Hubbard High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1721,1.8,5.5,92.2,4.4,0.2,0.3,1.6,17.8,14.3,20.9,88.3,2.1,184.0,86.9,45.1,2.6,28.8,,37.3,60.7,93.8,84.6,82645.0,121899.0,35.2,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,8680.4,12319.66,440.2,416.5,68.5,25.9,5.4,0.2,2020
150162990250021,School,Hyde Park Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,734,11.0,99.3,46.8,4.4,0.2,0.3,1.6,20.3,17.6,20.4,98.8,4.1,184.0,75.9,76.5,3.2,22.0,,37.3,60.7,94.4,84.6,82645.0,121899.0,62.3,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,10985.02,15193.02,405.6,386.7,87.5,12.5,0.0,0.0,2020
150162990250022,School,Thomas Kelly College Preparato,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1769,1.8,4.4,77.7,15.3,0.2,0.3,1.6,21.8,18.4,33.5,93.4,1.0,184.0,77.3,67.1,5.0,24.8,,37.3,60.7,95.0,84.6,82645.0,121899.0,54.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,10181.01,14009.41,434.6,430.9,64.7,25.1,9.3,1.0,2020
150162990250023,School,Kelvyn Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,384,11.0,7.0,90.1,4.4,0.2,0.3,1.6,30.2,26.6,35.9,93.8,2.8,184.0,95.1,13.6,8.2,18.7,,37.3,60.7,85.4,84.6,82645.0,121899.0,13.4,8.4,39.1,49.0,2.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,12988.98,17453.43,409.7,389.8,95.2,3.2,1.6,0.0,2020
150162990250024,School,Kennedy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1467,19.2,2.4,76.6,4.4,0.2,0.3,1.6,26.1,19.8,12.2,59.9,1.3,184.0,81.6,63.0,4.6,25.1,,37.3,60.7,95.0,84.6,82645.0,121899.0,45.8,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,9553.27,13639.36,466.3,448.7,50.2,36.9,12.4,0.6,2020
150162990250025,School,Kenwood Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,2116,4.0,86.3,4.6,2.2,0.2,0.3,2.6,13.0,5.2,1.3,59.5,2.4,184.0,89.6,50.7,0.9,29.0,,37.3,60.7,89.6,84.6,82645.0,121899.0,31.2,8.4,39.1,49.0,2.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,7458.57,11048.26,505.1,482.9,34.7,41.2,22.1,2.0,2020
150162990250026,School,Lake View High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1352,10.8,10.8,72.3,3.1,0.2,0.3,2.1,26.2,18.6,12.7,76.3,1.8,184.0,79.6,64.4,1.3,26.7,,37.3,60.7,89.4,84.6,82645.0,121899.0,50.9,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,9937.05,13768.81,447.4,433.2,60.9,30.0,8.8,0.3,2020
150162990250027,School,Lane Technical High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",4425,39.0,6.6,37.4,10.4,0.6,0.4,5.5,17.1,4.6,1.2,39.7,0.2,184.0,93.8,22.2,0.6,28.6,,37.3,60.7,95.3,84.6,82645.0,121899.0,15.6,8.4,39.1,49.0,2.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,6894.6,10291.13,607.7,607.0,1.7,16.9,58.5,22.8,2020
150162990250029,School,Marshall Metropolitan High Sch,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,211,11.0,97.6,46.8,4.4,0.2,0.3,1.6,28.4,25.1,20.4,98.6,31.3,184.0,61.8,87.4,8.4,21.4,,37.3,60.7,79.1,84.6,82645.0,121899.0,81.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,16502.79,21394.53,389.3,386.7,92.9,5.7,1.4,0.0,2020
150162990250030,School,Mather High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1619,13.9,15.1,44.3,24.3,0.2,0.3,1.3,21.6,15.9,27.1,84.1,1.2,184.0,82.6,61.8,2.7,24.6,,37.3,60.7,92.6,84.6,82645.0,121899.0,48.3,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,8898.48,12496.86,450.2,441.2,58.7,28.3,12.5,0.5,2020
150162990250031,School,Morgan Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1078,11.0,97.0,2.2,4.4,0.2,0.3,1.6,18.0,14.0,20.4,77.3,2.3,184.0,81.0,67.2,2.2,24.7,,37.3,60.7,87.4,84.6,82645.0,121899.0,51.8,8.4,39.1,49.0,2.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,10143.99,14220.22,419.4,400.3,82.3,16.9,0.9,0.0,2020
150162990250034,School,Phillips Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,590,11.0,96.9,46.8,4.4,0.2,0.3,1.6,15.4,14.1,20.4,96.4,2.4,184.0,64.0,87.2,7.3,27.7,,37.3,60.7,85.7,84.6,82645.0,121899.0,80.2,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,10289.24,14375.27,402.2,398.8,83.5,14.1,2.4,0.0,2020
150162990250035,School,Roosevelt High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1013,5.4,11.5,72.4,8.8,0.2,1.1,1.6,25.9,20.5,37.3,91.1,1.3,184.0,82.4,61.2,3.8,27.1,,37.3,60.7,95.9,84.6,82645.0,121899.0,48.2,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,10201.89,14325.9,409.2,400.1,80.8,17.4,1.4,0.5,2020
150162990250036,School,Schurz High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1510,4.7,8.3,83.2,1.9,0.2,0.3,1.1,27.0,21.1,26.4,89.5,2.7,184.0,77.0,71.9,3.4,27.6,,37.3,60.7,91.0,84.6,82645.0,121899.0,57.8,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,10246.06,14327.23,423.5,416.9,70.6,24.5,4.6,0.3,2020
150162990250037,School,Senn High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1546,14.6,25.1,41.6,15.7,0.2,0.3,2.2,22.1,12.8,17.9,76.5,2.8,184.0,87.1,49.1,2.8,24.9,,37.3,60.7,92.2,84.6,82645.0,121899.0,33.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,8868.23,12413.15,469.5,454.0,50.0,33.0,15.8,1.2,2020
150162990250039,School,King College Prep High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,462,11.0,95.2,2.2,4.4,0.2,0.3,1.6,15.8,9.7,20.4,75.3,8.0,184.0,92.0,40.0,1.4,25.7,,37.3,60.7,82.5,84.6,82645.0,121899.0,22.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,12372.69,16905.72,488.8,476.3,29.5,56.3,13.4,0.9,2020
150162990250041,School,Steinmetz College Prep HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1151,5.5,18.2,72.0,2.1,0.2,0.3,1.4,22.7,17.5,23.9,85.0,3.3,184.0,77.9,70.3,4.1,27.7,,37.3,60.7,94.4,84.6,82645.0,121899.0,57.4,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,10424.99,14132.74,423.0,407.9,75.3,21.3,3.0,0.3,2020
150162990250042,School,Sullivan High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,593,9.1,37.6,41.0,10.3,0.2,0.3,1.6,29.7,27.8,41.3,93.3,8.9,184.0,74.2,71.3,3.0,22.9,,37.3,60.7,90.6,84.6,82645.0,121899.0,60.2,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,12488.61,17040.58,429.5,420.6,70.8,20.0,9.2,0.0,2020
150162990250043,School,Taft High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",3949,44.7,2.7,41.7,7.4,0.7,0.4,2.5,21.9,12.2,9.6,52.2,0.7,184.0,87.5,47.5,1.9,29.2,,37.3,60.7,96.4,84.6,82645.0,121899.0,35.8,8.4,39.1,49.0,2.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,7623.43,11079.54,488.0,468.9,42.4,34.0,22.3,1.4,2020
150162990250044,School,Tilden Career Communty Academy,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,203,9.9,39.9,47.8,4.4,0.2,0.3,1.6,32.0,30.0,22.2,96.1,20.7,184.0,65.2,85.9,10.3,18.9,,37.3,60.7,85.4,84.6,82645.0,121899.0,79.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,17346.67,22423.62,404.4,393.8,84.4,13.3,2.2,0.0,2020
150162990250046,School,Von Steuben Metro Science HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1674,17.2,10.2,54.3,15.4,0.7,0.3,1.9,15.5,6.1,5.0,66.7,2.8,184.0,88.6,42.5,0.4,28.0,,37.3,60.7,92.9,84.6,82645.0,121899.0,31.9,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,8328.86,11759.53,514.1,507.0,26.5,34.4,35.6,3.5,2020
150162990250047,School,Lincoln Park High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",2117,31.8,20.5,32.5,10.1,0.2,0.3,4.6,24.5,8.8,2.0,46.3,0.8,184.0,89.3,47.7,1.7,30.3,,37.3,60.7,92.1,84.6,82645.0,121899.0,29.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,8035.11,11478.73,533.1,525.9,15.3,39.1,40.3,5.3,2020
150162990250048,School,Washington G High School,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,1503,4.4,5.4,88.4,4.4,0.2,0.9,0.8,21.0,17.6,16.9,85.6,1.9,184.0,80.3,71.6,2.6,28.1,,37.3,60.7,87.7,84.6,82645.0,121899.0,55.0,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,8494.53,12166.6,439.2,418.5,65.5,29.7,4.8,0.0,2020
150162990250049,School,Wells Community Academy HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,312,3.8,47.1,47.4,4.4,0.2,0.3,1.6,34.6,24.4,14.1,81.7,8.3,184.0,80.0,58.9,4.7,20.4,,37.3,60.7,90.4,84.6,82645.0,121899.0,54.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,15198.34,19961.64,401.1,389.9,85.5,14.5,0.0,0.0,2020
150162990250052,School,Crane Medical Prep HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,Schoolwide Title I Program,435,11.0,81.8,15.9,4.4,0.2,0.3,1.6,13.1,9.2,20.4,88.0,2.8,184.0,73.4,80.9,0.5,25.5,,37.3,60.7,81.3,84.6,82645.0,121899.0,68.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,10223.75,14202.0,437.8,424.9,70.7,26.1,3.3,0.0,2020
150162990250053,School,Disney II Magnet HS,City of Chicago SD 299,Chicago,Cook,UNIT,HIGH SCHOOL,"Eligible, but Not a Participan",781,18.4,22.9,52.4,3.3,0.2,0.3,2.7,23.6,11.8,5.6,59.0,2.8,184.0,88.4,48.7,1.3,24.1,,37.3,60.7,91.0,84.6,82645.0,121899.0,34.9,8.4,39.1,49.0,2.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,,,486.2,463.6,46.4,34.8,17.9,0.9,2020
15016299025010C,School,Urban Prep Chtr Acad Englewood,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,Schoolwide Title I Program,215,11.0,99.1,46.8,4.4,0.2,0.3,1.6,26.5,22.8,20.4,87.4,5.1,184.0,80.0,75.9,2.9,22.3,,37.3,60.7,85.8,84.6,82645.0,121899.0,59.5,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,11972.07,14139.8,413.3,389.1,88.4,7.0,4.7,0.0,2020
15016299025012C,School,IHSCA Charter High School,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,Schoolwide Title I Program,596,11.0,2.2,97.5,4.4,0.2,0.3,1.6,22.5,18.1,36.6,96.1,2.3,184.0,97.8,16.2,0.0,25.9,,37.3,60.7,0.0,84.6,82645.0,121899.0,2.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,15469.44,16774.02,403.6,395.7,88.0,10.7,1.3,0.0,2020
15016299025013C,School,Urban Prep Chtr Acad Bronzevil,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,Schoolwide Title I Program,337,11.0,99.4,46.8,4.4,0.2,0.3,1.6,30.6,23.1,20.4,87.5,4.2,184.0,90.7,51.6,0.9,28.1,,37.3,60.7,85.8,84.6,82645.0,121899.0,33.6,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,9311.45,11104.1,412.3,393.7,78.2,19.5,2.3,0.0,2020
15016299025015C,School,EPIC Academy High School,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,Schoolwide Title I Program,521,11.0,58.5,35.9,4.4,0.2,0.3,4.6,27.6,23.8,16.1,95.6,5.0,184.0,81.1,59.8,0.8,21.1,,37.3,60.7,0.0,84.6,82645.0,121899.0,44.9,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,4358.02,5876.16,439.3,409.1,78.4,18.6,2.9,0.0,2020
15016299025019C,School,Legal Prep Academy Charter HS,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,Schoolwide Title I Program,243,11.0,99.6,46.8,4.4,0.2,0.3,1.6,23.5,17.7,20.4,93.0,2.8,184.0,75.7,74.4,0.5,16.0,,37.3,60.7,58.6,84.6,82645.0,121899.0,56.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,17733.87,19484.37,399.8,404.9,79.1,20.9,0.0,0.0,2020
15016299025022C,School,Intrinsic Charter High School,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,Schoolwide Title I Program,1006,2.8,3.7,93.2,4.4,0.2,0.3,1.6,26.3,19.6,21.6,87.9,2.8,184.0,92.9,33.4,0.2,14.2,,37.3,60.7,82.1,84.6,82645.0,121899.0,20.5,8.4,39.1,49.0,2.0, 7 8 9 10 11 12,Not Calculated,Not Calculated,16356.49,17793.15,451.7,452.9,51.0,34.0,15.0,0.0,2020
15016299025027C,School,CICS - Quest North Campus,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",113,11.0,88.5,8.8,4.4,0.2,0.3,1.6,29.2,28.3,20.4,83.2,14.2,184.0,63.1,87.7,2.0,19.4,,37.3,60.7,0.0,84.6,82645.0,121899.0,78.9,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,12810.04,13781.63,408.9,395.7,89.3,10.7,0.0,0.0,2020
15016299025028C,School,Noble St Chtr-Pritzker College,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",979,1.2,4.3,94.2,4.4,0.2,0.3,1.6,17.9,13.0,20.5,94.9,1.9,184.0,85.2,59.0,0.1,30.7,,37.3,60.7,62.2,84.6,82645.0,121899.0,39.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,13794.54,14845.61,470.2,476.4,37.1,42.4,20.0,0.5,2020
15016299025029C,School,Noble St Chtr Rauner College P,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",660,2.3,23.0,73.8,4.4,0.2,0.3,1.6,22.6,15.0,13.6,65.5,2.1,184.0,78.9,73.6,0.8,28.6,,37.3,60.7,48.9,84.6,82645.0,121899.0,58.3,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,14817.81,16042.66,464.8,454.1,50.4,34.1,14.7,0.8,2020
15016299025030C,School,Noble St Chtr-Rowe-Clark MS Ac,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",394,11.0,83.5,14.2,4.4,0.2,0.3,1.6,26.4,24.1,5.6,87.6,5.8,184.0,65.9,91.9,0.8,25.8,,37.3,60.7,70.7,84.6,82645.0,121899.0,82.0,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,20599.59,22080.32,427.5,415.6,76.2,18.1,5.7,0.0,2020
15016299025031C,School,Noble St Chtr-Golder College P,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",659,2.0,20.2,76.3,4.4,0.2,0.3,1.6,23.5,17.9,16.5,86.6,1.5,184.0,62.9,87.6,0.5,28.1,,37.3,60.7,80.8,84.6,82645.0,121899.0,76.3,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,14884.28,16083.99,455.9,437.9,61.2,30.6,7.6,0.6,2020
15016299025032C,School,Noble St Chtr-Comer College Pr,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",1185,11.0,96.5,2.2,4.4,0.2,0.3,1.1,22.4,15.7,1.0,85.7,7.6,184.0,84.9,70.3,0.2,26.5,,37.3,60.7,70.5,84.6,82645.0,121899.0,54.9,8.4,39.1,49.0,2.0, 6 7 8 9 10 11 12,Not Calculated,Not Calculated,15427.27,16608.21,437.9,435.3,62.2,26.1,11.2,0.5,2020
15016299025033C,School,Noble St Chtr-UIC College Prep,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",1003,1.3,31.4,62.9,3.7,0.2,0.3,1.6,21.1,15.0,11.0,84.8,3.6,184.0,84.5,66.6,0.1,29.2,,37.3,60.7,75.4,84.6,82645.0,121899.0,47.0,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,13626.81,14735.0,466.2,448.8,52.6,34.5,12.5,0.4,2020
15016299025034C,School,Noble St Chtr-Chicago Bulls Pr,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",1193,11.0,34.4,63.8,4.4,0.2,0.3,1.6,22.8,18.1,12.3,89.7,2.8,184.0,78.0,76.5,0.4,29.2,,37.3,60.7,82.0,84.6,82645.0,121899.0,59.0,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,14397.35,15739.53,462.6,456.9,47.3,36.6,15.6,0.4,2020
15016299025035C,School,Noble St Chtr-Muchin College P,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",979,11.0,31.1,63.7,4.3,0.2,0.3,1.6,17.0,11.5,11.6,83.7,3.8,184.0,76.6,75.7,0.0,28.2,,37.3,60.7,72.5,84.6,82645.0,121899.0,60.9,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,15058.68,16123.96,466.7,455.6,47.0,37.5,14.2,1.2,2020
15016299025036C,School,Noble St Chtr-Johnson College ,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",519,11.0,95.4,3.7,4.4,0.2,0.3,1.6,25.8,22.5,20.4,88.4,9.1,184.0,62.7,90.8,0.4,19.9,,37.3,60.7,68.5,84.6,82645.0,121899.0,79.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,18873.68,20418.27,409.5,394.7,81.3,16.7,2.0,0.0,2020
15016299025037C,School,Noble St Chtr-Hansberry Colleg,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",499,11.0,98.6,46.8,4.4,0.2,0.3,1.6,25.5,20.6,20.4,83.0,4.8,184.0,74.3,81.7,0.4,27.1,,37.3,60.7,77.9,84.6,82645.0,121899.0,65.0,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,19499.76,20875.15,434.5,418.0,74.1,24.1,1.7,0.0,2020
15016299025038C,School,Noble St Chtr-DRW Trading Coll,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",294,11.0,94.2,5.8,4.4,0.2,0.3,1.6,33.7,29.9,20.4,78.2,9.9,184.0,51.4,94.7,0.4,28.9,,37.3,60.7,51.7,84.6,82645.0,121899.0,86.2,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,20129.88,21891.94,429.1,385.5,82.7,13.5,3.8,0.0,2020
15016299025039C,School,Noble St Chtr-Butler College P,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",634,11.0,94.8,5.0,4.4,0.2,0.3,1.6,24.1,21.1,2.1,89.7,4.9,184.0,70.8,84.7,0.2,23.7,,37.3,60.7,73.6,84.6,82645.0,121899.0,70.2,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,16412.33,17913.86,415.7,406.6,77.7,21.6,0.0,0.7,2020
15016299025040C,School,Noble St Chtr-Baker Campus,City of Chicago SD 299,Chicago,Cook,UNIT,CHARTER SCH,"Eligible, but Not a Participan",242,11.0,78.1,21.5,4.4,0.2,0.3,1.6,28.9,24.4,14.0,91.7,12.4,184.0,71.3,82.0,2.7,21.7,,37.3,60.7,72.7,84.6,82645.0,121899.0,63.1,8.4,39.1,49.0,2.0, 9 10 11 12,Not Calculated,Not Calculated,21369.78,22887.99,432.8,423.3,69.2,25.6,2.6,2.6,2020
