School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Gloucester - East Gloucester Elementary,01070020,      48,14.2,        170,54.1,45.9,11.2,19.4,41.8,01070000,1.2,1.2,11.2,83.5,0.0,0.0,2.9,Gloucester,"          $55,618,406.76","           2,768.3","              $20,091.18","          $62,406,172.45","           3,100.0","              $20,131.02",2021
Gloucester - Gloucester High,01070505,     436,14.3,        844,44.9,54.5,8.8,28.9,46.7,01070000,1.5,1.3,13.3,79.5,0.6,0.5,3.3,Gloucester,"          $55,618,406.76","           2,768.3","              $20,091.18","          $62,406,172.45","           3,100.0","              $20,131.02",2021
Gloucester - Gloucester PreSchool,01070025,      13,8.2,        107,36.5,63.6,0.0,51.4,53.3,01070000,0.9,4.7,10.3,76.6,0.0,0.0,7.5,Gloucester,"          $55,618,406.76","           2,768.3","              $20,091.18","          $62,406,172.45","           3,100.0","              $20,131.02",2021
Gloucester - Plum Cove School,01070042,      48,17.9,        215,50.2,49.8,5.6,18.1,34.4,01070000,1.4,0.5,5.1,87.0,0.0,0.0,6.1,Gloucester,"          $55,618,406.76","           2,768.3","              $20,091.18","          $62,406,172.45","           3,100.0","              $20,131.02",2021
Gloucester - Ralph B O'Maley Middle,01070305,     329,19.0,        642,47.8,52.0,7.5,27.4,50.3,01070000,1.7,1.1,14.3,78.7,0.5,0.2,3.6,Gloucester,"          $55,618,406.76","           2,768.3","              $20,091.18","          $62,406,172.45","           3,100.0","              $20,131.02",2021
Gloucester - Veterans Memorial,01070045,      49,17.8,        219,48.9,51.1,24.2,24.7,68.5,01070000,5.5,3.2,24.2,62.1,0.0,1.4,3.7,Gloucester,"          $55,618,406.76","           2,768.3","              $20,091.18","          $62,406,172.45","           3,100.0","              $20,131.02",2021
Gloucester - West Parish,01070050,      84,17.5,        367,48.0,52.0,2.5,25.9,39.0,01070000,1.4,1.1,6.8,85.3,0.3,0.3,4.9,Gloucester,"          $55,618,406.76","           2,768.3","              $20,091.18","          $62,406,172.45","           3,100.0","              $20,131.02",2021
Gosnold - Cuttyhunk Elementary,01090005,       0,0.0,          0,0.0,0.0,0.0,0.0,0.0,01090000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2021
Grafton - Grafton High School,01100505,     406,17.9,        903,50.6,49.3,1.9,12.6,18.4,01100000,2.2,10.4,6.6,77.6,0.1,0.1,2.9,Grafton,"          $45,843,209.43","           3,153.2","              $14,538.63","          $48,782,787.68","           3,268.1","              $14,926.96",2021
Grafton - Grafton Middle,01100305,     295,20.3,        533,45.6,54.4,0.9,19.3,21.8,01100000,1.5,12.4,9.0,74.9,0.2,0.0,2.1,Grafton,"          $45,843,209.43","           3,153.2","              $14,538.63","          $48,782,787.68","           3,268.1","              $14,926.96",2021
Grafton - Millbury Street Elementary School,01100200,     307,20.5,        625,44.5,55.5,3.7,20.2,19.2,01100000,2.1,17.0,6.4,71.0,0.2,0.0,3.4,Grafton,"          $45,843,209.43","           3,153.2","              $14,538.63","          $48,782,787.68","           3,268.1","              $14,926.96",2021
Grafton - North Grafton Elementary,01100025,     121,17.7,        276,42.4,57.6,4.0,26.8,18.5,01100000,4.0,13.4,7.6,72.1,0.7,0.0,2.2,Grafton,"          $45,843,209.43","           3,153.2","              $14,538.63","          $48,782,787.68","           3,268.1","              $14,926.96",2021
Grafton - North Street Elementary School,01100030,     275,19.4,        537,51.4,48.4,3.2,14.3,17.7,01100000,2.1,11.7,5.4,76.2,0.6,0.2,3.9,Grafton,"          $45,843,209.43","           3,153.2","              $14,538.63","          $48,782,787.68","           3,268.1","              $14,926.96",2021
Grafton - South Grafton Elementary,01100005,     124,17.6,        285,48.1,51.9,3.5,23.5,17.9,01100000,3.9,18.6,9.1,66.0,0.4,0.0,2.1,Grafton,"          $45,843,209.43","           3,153.2","              $14,538.63","          $48,782,787.68","           3,268.1","              $14,926.96",2021
Granby - East Meadow,01110004,     146,19.1,        409,49.6,50.4,4.7,25.2,46.7,01110000,0.2,1.2,12.0,80.7,0.7,0.0,5.1,Granby,"          $11,932,542.00",             710.1,"              $16,804.03","          $13,120,991.00",             799.9,"              $16,403.29",2021
Granby - Granby Jr Sr High School,01110505,     208,13.4,        310,41.3,57.7,1.3,16.1,29.7,01110000,0.3,1.3,8.1,89.0,0.0,0.0,1.3,Granby,"          $11,932,542.00",             710.1,"              $16,804.03","          $13,120,991.00",             799.9,"              $16,403.29",2021
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School,39010900,     396,17.1,"      1,142",54.3,45.0,3.2,24.3,57.2,39010000,7.5,5.1,22.9,55.6,0.1,0.3,8.6,Greenfield Commonwealth Virtual District,"          $10,270,888.00","           1,022.6","              $10,043.60","          $10,270,888.00","           1,022.6","              $10,043.60",2021
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,     886,15.5,"      1,403",43.5,56.2,1.3,9.3,47.8,08210000,3.2,1.9,14.0,74.3,0.7,0.0,5.8,Greater Fall River Regional Vocational Technical,"          $31,044,112.00","           1,459.7","              $21,267.46","          $31,119,454.00","           1,472.4","              $21,135.19",2021
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,"   1,458",13.1,"      1,638",51.3,48.5,8.4,13.1,70.9,08230000,1.4,0.9,82.4,15.0,0.0,0.1,0.3,Greater Lawrence Regional Vocational Technical,"          $37,286,425.17","           1,606.1","              $23,215.51","          $37,373,907.17","           1,618.4","              $23,093.12",2021
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,"   1,507",18.4,"      2,275",48.8,50.4,7.5,16.8,56.7,08280000,5.7,17.5,36.6,36.8,0.3,0.0,3.2,Greater Lowell Regional Vocational Technical,"          $50,500,697.30","           2,323.0","              $21,739.43","          $50,695,821.30","           2,356.6","              $21,512.27",2021
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,"   1,987",15.2,"      2,102",47.5,52.5,4.7,10.3,52.2,08250000,8.7,1.2,26.5,57.6,0.2,0.1,5.7,Greater New Bedford Regional Vocational Technical,"          $47,416,664.45","           2,065.6","              $22,955.40","          $47,455,164.45","           2,073.3","              $22,888.71",2021
Greenfield - Discovery School at Four Corners,01140025,      71,16.6,        243,40.3,59.7,5.8,18.5,45.7,01140000,0.4,1.2,9.1,86.8,0.0,0.0,2.5,Greenfield,"          $27,776,189.91","           1,539.6","              $18,041.17","          $35,068,284.78","           1,946.3","              $18,017.92",2021
Greenfield - Federal Street School,01140010,      55,19.6,        203,51.7,48.3,6.9,16.8,71.9,01140000,3.5,2.5,22.2,67.5,0.0,0.0,4.4,Greenfield,"          $27,776,189.91","           1,539.6","              $18,041.17","          $35,068,284.78","           1,946.3","              $18,017.92",2021
Greenfield - Greenfield High,01140505,     326,14.4,        512,50.6,49.2,4.9,20.3,64.1,01140000,3.1,2.2,19.3,69.1,0.4,0.0,5.9,Greenfield,"          $27,776,189.91","           1,539.6","              $18,041.17","          $35,068,284.78","           1,946.3","              $18,017.92",2021
Greenfield - Greenfield Middle,01140305,     229,16.8,        376,48.7,51.3,3.7,20.0,66.8,01140000,2.7,0.8,22.6,69.2,0.0,0.0,4.8,Greenfield,"          $27,776,189.91","           1,539.6","              $18,041.17","          $35,068,284.78","           1,946.3","              $18,017.92",2021
Greenfield - Newton School,01140035,      55,18.8,        200,53.0,47.0,7.0,21.0,79.5,01140000,3.5,0.5,35.5,58.0,0.0,0.0,2.5,Greenfield,"          $27,776,189.91","           1,539.6","              $18,041.17","          $35,068,284.78","           1,946.3","              $18,017.92",2021
Greenfield - The Academy of Early Learning at North Parish,01140005,       7,12.4,         87,46.0,54.0,0.0,27.6,59.8,01140000,1.2,0.0,20.7,72.4,0.0,0.0,5.8,Greenfield,"          $27,776,189.91","           1,539.6","              $18,041.17","          $35,068,284.78","           1,946.3","              $18,017.92",2021
Groton-Dunstable - Boutwell School,06730001,       5,17.4,         87,44.8,55.2,0.0,33.3,16.1,06730000,1.2,8.1,3.5,82.8,1.2,0.0,3.5,Groton-Dunstable,"          $41,440,573.07","           2,256.4","              $18,365.79","          $44,875,682.07","           2,365.8","              $18,968.50",2021
Groton-Dunstable - Florence Roche School,06730010,     157,20.2,        526,48.3,51.7,3.4,16.7,14.3,06730000,2.3,6.5,4.6,80.2,0.4,0.0,6.1,Groton-Dunstable,"          $41,440,573.07","           2,256.4","              $18,365.79","          $44,875,682.07","           2,365.8","              $18,968.50",2021
Groton-Dunstable - Groton Dunstable Regional,06730505,     406,16.0,        711,48.1,51.2,0.6,13.2,10.1,06730000,1.0,7.3,3.1,85.9,0.1,0.3,2.3,Groton-Dunstable,"          $41,440,573.07","           2,256.4","              $18,365.79","          $44,875,682.07","           2,365.8","              $18,968.50",2021
Groton-Dunstable - Groton Dunstable Regional Middle,06730305,     388,18.9,        733,47.8,52.3,1.0,16.2,10.5,06730000,2.1,8.1,3.4,83.1,0.1,0.1,3.1,Groton-Dunstable,"          $41,440,573.07","           2,256.4","              $18,365.79","          $44,875,682.07","           2,365.8","              $18,968.50",2021
Groton-Dunstable - Swallow/Union School,06730005,      90,20.8,        312,46.5,53.5,1.9,16.4,13.5,06730000,1.3,7.7,7.1,80.1,0.3,0.0,3.5,Groton-Dunstable,"          $41,440,573.07","           2,256.4","              $18,365.79","          $44,875,682.07","           2,365.8","              $18,968.50",2021
Hadley - Hadley Elementary,01170015,     247,17.6,        275,42.6,57.1,3.6,18.2,31.3,01170000,4.0,4.4,10.2,77.5,0.4,0.7,2.9,Hadley,"           $8,615,487.95",             502.9,"              $17,131.61","          $10,766,908.08",             627.0,"              $17,172.10",2021
Hadley - Hopkins Academy,01170505,     145,13.3,        230,48.3,50.9,2.6,11.3,23.0,01170000,3.9,3.9,9.1,76.1,0.4,3.9,2.6,Hadley,"           $8,615,487.95",             502.9,"              $17,131.61","          $10,766,908.08",             627.0,"              $17,172.10",2021
Halifax - Halifax Elementary,01180005,     229,20.2,        567,48.9,51.2,0.7,17.3,26.1,01180000,1.8,0.0,4.9,90.8,0.4,0.0,2.1,Halifax,"           $7,195,883.05",             570.8,"              $12,606.66","          $10,544,472.86",             614.2,"              $17,167.82",2021
Hamilton-Wenham - Bessie Buker Elementary,06750007,     104,19.2,        250,44.4,55.6,4.0,12.8,11.6,06750000,0.8,5.6,10.4,82.0,0.0,0.0,1.2,Hamilton-Wenham,"          $31,172,170.57","           1,666.6","              $18,704.05","          $35,470,365.58","           1,726.5","              $20,544.67",2021
Hamilton-Wenham - Cutler School,06750010,     112,17.8,        250,53.6,46.4,0.0,21.2,10.0,06750000,0.0,2.4,2.4,92.8,0.0,0.0,2.4,Hamilton-Wenham,"          $31,172,170.57","           1,666.6","              $18,704.05","          $35,470,365.58","           1,726.5","              $20,544.67",2021
Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,     288,14.2,        490,53.5,46.5,0.0,10.0,9.6,06750000,0.6,4.5,4.7,88.0,0.0,0.0,2.2,Hamilton-Wenham,"          $31,172,170.57","           1,666.6","              $18,704.05","          $35,470,365.58","           1,726.5","              $20,544.67",2021
Hamilton-Wenham - Miles River Middle,06750310,     328,15.7,        379,52.0,48.0,0.8,20.1,9.8,06750000,0.3,2.9,2.9,89.7,0.0,0.8,3.4,Hamilton-Wenham,"          $31,172,170.57","           1,666.6","              $18,704.05","          $35,470,365.58","           1,726.5","              $20,544.67",2021
Hamilton-Wenham - Winthrop School,06750015,     136,16.4,        313,51.1,48.9,0.0,24.6,9.9,06750000,1.0,6.1,4.8,85.6,0.0,0.0,2.6,Hamilton-Wenham,"          $31,172,170.57","           1,666.6","              $18,704.05","          $35,470,365.58","           1,726.5","              $20,544.67",2021
Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,     290,17.4,        553,48.6,51.2,4.9,13.9,62.9,04990000,29.5,3.1,38.9,24.6,1.3,0.0,2.7,Hampden Charter School of Science East (District),"           $8,532,333.65",             537.0,"              $15,888.59","           $8,532,333.65",             537.0,"              $15,888.59",2021
Hampden Charter School of Science West (District) - Hampden Charter School of Science West,35160305,     182,16.4,        362,47.0,53.0,8.0,19.3,62.7,35160000,16.0,1.4,36.5,43.1,0.3,0.0,2.8,Hampden Charter School of Science West (District),"           $4,909,946.00",             320.4,"              $15,326.82","           $4,909,946.00",             320.4,"              $15,326.82",2021
Hampden-Wilbraham - Green Meadows Elementary,06800005,     106,16.9,        345,47.5,52.5,2.3,22.9,32.8,06800000,2.3,0.0,14.5,80.3,0.0,0.0,2.9,Hampden-Wilbraham,"          $48,002,473.00","           2,886.0","              $16,632.87","          $50,289,782.00","           2,963.3","              $16,970.87",2021
Hampden-Wilbraham - Mile Tree Elementary,06800025,      73,19.2,        342,48.8,51.2,2.6,20.5,20.2,06800000,1.8,1.2,5.6,86.0,0.0,0.0,5.6,Hampden-Wilbraham,"          $48,002,473.00","           2,886.0","              $16,632.87","          $50,289,782.00","           2,963.3","              $16,970.87",2021
Hampden-Wilbraham - Minnechaug Regional High,06800505,     514,16.1,"      1,010",51.5,48.5,0.1,12.3,20.9,06800000,3.8,3.2,8.9,80.2,0.5,0.0,3.5,Hampden-Wilbraham,"          $48,002,473.00","           2,886.0","              $16,632.87","          $50,289,782.00","           2,963.3","              $16,970.87",2021
Hampden-Wilbraham - Soule Road,06800030,      70,22.8,        319,50.2,49.8,1.6,16.9,19.8,06800000,2.8,2.8,5.0,85.6,0.0,0.0,3.8,Hampden-Wilbraham,"          $48,002,473.00","           2,886.0","              $16,632.87","          $50,289,782.00","           2,963.3","              $16,970.87",2021
Hampden-Wilbraham - Stony Hill School,06800050,      70,22.1,        309,48.2,51.8,2.9,15.9,22.0,06800000,2.3,1.6,8.4,82.2,0.0,0.7,4.9,Hampden-Wilbraham,"          $48,002,473.00","           2,886.0","              $16,632.87","          $50,289,782.00","           2,963.3","              $16,970.87",2021
Hampden-Wilbraham - Wilbraham Middle,06800310,     317,18.0,        584,47.4,52.4,0.5,17.1,24.0,06800000,2.6,1.9,10.1,82.2,0.0,0.0,3.3,Hampden-Wilbraham,"          $48,002,473.00","           2,886.0","              $16,632.87","          $50,289,782.00","           2,963.3","              $16,970.87",2021
Hampshire - Hampshire Regional High,06830505,     601,11.8,        689,54.3,45.3,2.0,21.3,21.5,06830000,0.3,1.2,4.5,90.4,0.3,0.0,3.3,Hampshire,"          $14,958,995.60",             679.2,"              $22,024.43","          $17,059,925.02",             782.2,"              $21,810.18",2021
Hancock - Hancock Elementary,01210005,      77,7.0,         56,55.4,44.6,0.0,19.6,39.3,01210000,3.6,3.6,1.8,91.1,0.0,0.0,0.0,Hancock,"             $989,688.30",              54.6,"              $18,126.16","           $1,613,159.14",              98.1,"              $16,444.03",2021
Hanover - Cedar Elementary,01220004,     196,18.4,        509,49.1,50.9,3.9,20.0,11.0,01220000,1.4,1.6,3.3,92.3,0.2,0.0,1.2,Hanover,"          $37,460,810.70","           2,546.0","              $14,713.59","          $40,125,059.80","           2,627.9","              $15,268.87",2021
Hanover - Center Elementary,01220005,     224,23.0,        623,48.2,51.7,1.6,25.4,11.2,01220000,1.0,1.6,3.4,92.9,0.0,0.0,1.1,Hanover,"          $37,460,810.70","           2,546.0","              $14,713.59","          $40,125,059.80","           2,627.9","              $15,268.87",2021
Hanover - Hanover High,01220505,     353,15.0,        709,47.0,53.0,0.7,17.8,13.1,01220000,1.6,2.8,1.3,93.7,0.0,0.0,0.7,Hanover,"          $37,460,810.70","           2,546.0","              $14,713.59","          $40,125,059.80","           2,627.9","              $15,268.87",2021
