School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Brookline - The Lynch Center,00460060,       5,12.0,         60,43.3,56.7,25.0,6.7,25.0,00460000,13.3,20.0,11.7,38.3,0.0,0.0,16.7,Brookline,"         $155,846,461.00","           7,863.5","              $19,818.97","         $162,641,415.00","           7,939.0","              $20,486.39",2019
Brookline - William H Lincoln,00460035,     382,16.5,        570,52.1,47.9,13.3,14.7,22.1,00460000,11.2,21.9,10.4,48.8,0.2,0.0,7.5,Brookline,"         $155,846,461.00","           7,863.5","              $19,818.97","         $162,641,415.00","           7,939.0","              $20,486.39",2019
Burlington - Burlington High,00480505,     567,13.6,"      1,084",46.4,53.6,14.3,4.3,9.6,00480000,7.1,15.2,7.7,65.9,0.5,0.0,3.7,Burlington,"          $71,076,670.36","           3,531.1","              $20,128.76","          $80,497,849.04","           3,650.5","              $22,051.18",2019
Burlington - Fox Hill,00480007,     185,18.1,        449,49.0,51.0,10.7,3.8,11.8,00480000,6.7,21.8,6.5,61.7,0.0,0.0,3.3,Burlington,"          $71,076,670.36","           3,531.1","              $20,128.76","          $80,497,849.04","           3,650.5","              $22,051.18",2019
Burlington - Francis Wyman Elementary,00480035,     242,16.4,        533,49.0,51.0,15.6,7.7,14.3,00480000,11.1,17.8,7.9,58.7,0.2,0.0,4.3,Burlington,"          $71,076,670.36","           3,531.1","              $20,128.76","          $80,497,849.04","           3,650.5","              $22,051.18",2019
Burlington - Marshall Simonds Middle,00480303,     457,18.2,        774,52.1,47.9,12.5,3.0,13.1,00480000,6.1,16.9,6.2,67.4,0.1,0.0,3.2,Burlington,"          $71,076,670.36","           3,531.1","              $20,128.76","          $80,497,849.04","           3,650.5","              $22,051.18",2019
Burlington - Memorial,00480015,     177,16.9,        404,50.3,49.8,15.1,9.2,13.6,00480000,4.2,19.1,9.7,61.4,0.3,0.0,5.5,Burlington,"          $71,076,670.36","           3,531.1","              $20,128.76","          $80,497,849.04","           3,650.5","              $22,051.18",2019
Burlington - Pine Glen Elementary,00480020,     153,15.2,        310,47.1,52.9,13.2,8.4,17.7,00480000,3.2,16.1,5.5,69.4,0.0,0.0,5.8,Burlington,"          $71,076,670.36","           3,531.1","              $20,128.76","          $80,497,849.04","           3,650.5","              $22,051.18",2019
Cambridge - Amigos School,00490006,     193,19.5,        425,53.7,46.4,19.3,3.5,13.2,00490000,4.7,3.5,45.7,38.1,0.0,0.0,8.0,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Cambridge Rindge and Latin,00490506,"   1,111",14.9,"      2,002",50.2,49.9,31.0,4.8,18.3,00490000,27.8,10.5,15.0,38.4,0.4,0.4,7.6,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Cambridge Street Upper School,00490305,     150,18.9,        291,42.3,57.7,35.7,1.4,32.7,00490000,23.0,6.9,17.9,41.2,0.7,0.0,10.3,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Cambridgeport,00490007,     146,16.4,        332,47.0,52.4,23.8,2.1,21.4,00490000,17.5,7.2,8.4,55.4,0.0,0.0,11.5,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Fletcher/Maynard Academy,00490090,     228,11.6,        283,46.3,53.7,47.7,6.7,31.5,00490000,49.5,8.8,18.7,16.3,0.4,0.0,6.4,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Graham and Parks,00490080,     190,14.8,        394,47.2,52.8,25.6,33.5,17.3,00490000,16.2,16.8,10.2,50.3,0.0,0.0,6.6,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Haggerty,00490020,     124,15.1,        256,52.3,47.7,22.7,6.3,20.3,00490000,14.1,18.0,7.0,52.0,0.0,0.0,9.0,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - John M Tobin,00490065,     242,9.1,        313,47.3,52.7,24.3,4.5,23.0,00490000,19.2,16.6,8.6,46.0,0.6,0.0,9.0,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Kennedy-Longfellow,00490040,     201,12.4,        327,47.7,52.3,43.4,30.9,22.3,00490000,22.0,22.6,19.6,27.5,0.0,0.0,8.3,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - King Open,00490035,     246,12.5,        376,50.0,50.0,30.1,6.9,23.4,00490000,18.9,13.3,9.6,45.0,0.3,0.3,12.8,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Maria L. Baldwin,00490005,     180,15.8,        348,47.1,52.9,18.4,2.9,18.4,00490000,10.9,8.1,10.1,61.2,0.0,0.0,9.8,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Martin Luther King Jr.,00490030,     184,15.6,        323,48.6,51.1,19.5,8.4,16.7,00490000,18.9,28.2,6.8,24.2,0.3,0.0,21.7,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Morse,00490045,     170,13.6,        327,44.7,55.4,32.7,5.5,28.8,00490000,23.6,14.1,12.5,41.3,0.6,0.0,8.0,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Peabody,00490050,     131,19.7,        321,50.5,49.5,28.4,5.3,23.4,00490000,21.8,14.3,5.9,51.1,0.0,0.0,6.9,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Putnam Avenue Upper School,00490310,     140,18.9,        269,51.7,47.6,42.4,3.0,26.0,00490000,33.8,14.9,13.8,27.5,0.4,0.4,9.3,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Rindge Avenue Upper School,00490315,     121,21.5,        285,55.4,44.6,26.7,2.5,21.8,00490000,27.4,10.5,9.8,42.5,0.4,0.0,9.5,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Cambridge - Vassal Lane Upper School,00490320,     153,16.6,        287,49.5,50.2,32.4,13.9,22.0,00490000,27.2,15.7,7.3,42.2,0.0,0.0,7.7,Cambridge,"         $196,730,109.39","           7,063.1","              $27,853.22","         $230,271,785.03","           7,741.4","              $29,745.50",2019
Canton - Canton High,00500505,     515,17.1,        984,53.0,46.7,15.2,1.5,9.2,00500000,11.8,11.5,5.9,66.3,0.0,0.0,4.6,Canton,"          $52,818,900.90","           3,298.5","              $16,013.01","          $59,072,430.90","           3,378.3","              $17,485.85",2019
Canton - Dean S Luce,00500020,     433,19.1,        479,50.3,49.7,15.5,4.4,12.9,00500000,8.4,12.3,5.9,65.6,0.0,0.0,7.9,Canton,"          $52,818,900.90","           3,298.5","              $16,013.01","          $59,072,430.90","           3,378.3","              $17,485.85",2019
Canton - John F Kennedy,00500017,     437,20.1,        506,48.4,51.6,10.9,1.8,11.9,00500000,7.1,8.7,5.3,71.9,0.0,0.4,6.5,Canton,"          $52,818,900.90","           3,298.5","              $16,013.01","          $59,072,430.90","           3,378.3","              $17,485.85",2019
Canton - Lt Peter M Hansen,00500012,     441,19.5,        496,49.4,50.6,15.5,4.4,11.5,00500000,12.9,11.3,7.3,60.5,0.0,0.2,7.9,Canton,"          $52,818,900.90","           3,298.5","              $16,013.01","          $59,072,430.90","           3,378.3","              $17,485.85",2019
Canton - Rodman Early Childhood Center,00500010,      32,11.6,         93,39.8,60.2,19.4,9.7,30.1,00500000,12.9,14.0,11.8,57.0,0.0,0.0,4.3,Canton,"          $52,818,900.90","           3,298.5","              $16,013.01","          $59,072,430.90","           3,378.3","              $17,485.85",2019
Canton - Wm H Galvin Middle,00500305,     473,19.0,        778,52.4,47.6,16.6,1.3,11.2,00500000,12.9,9.9,4.5,66.3,0.3,0.3,5.9,Canton,"          $52,818,900.90","           3,298.5","              $16,013.01","          $59,072,430.90","           3,378.3","              $17,485.85",2019
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,     150,16.5,        239,50.2,49.8,18.0,1.3,20.5,04320000,2.1,2.1,5.4,85.4,0.4,0.0,4.6,Cape Cod Lighthouse Charter (District),"           $4,406,910.95",             242.1,"              $18,205.86","           $4,406,910.95",             242.1,"              $18,205.86",2019
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,     403,13.8,        601,34.8,65.1,41.1,2.7,25.0,08150000,8.3,0.5,13.6,71.4,1.3,0.2,4.7,Cape Cod Regional Vocational Technical,"          $16,096,126.07",             569.4,"              $28,268.57","          $16,118,424.07",             573.4,"              $28,110.26",2019
Carlisle - Carlisle School,00510025,     314,18.1,        602,47.3,52.7,4.5,2.2,17.3,00510000,0.5,11.3,5.0,73.3,0.0,0.3,9.6,Carlisle,"          $12,373,801.08",             601.8,"              $20,561.32","          $13,349,656.95",             614.8,"              $21,713.82",2019
Carver - Carver Elementary School,00520015,     383,20.3,        806,49.6,50.4,25.6,1.2,20.2,00520000,2.2,0.4,1.6,94.5,0.1,0.0,1.1,Carver,"          $23,588,608.87","           1,565.2","              $15,070.67","          $25,995,815.63","           1,652.4","              $15,732.16",2019
Carver - Carver Middle/High School,00520405,     417,15.1,        757,48.0,52.1,22.3,1.1,20.9,00520000,1.2,0.1,1.3,95.6,0.5,0.1,1.1,Carver,"          $23,588,608.87","           1,565.2","              $15,070.67","          $25,995,815.63","           1,652.4","              $15,732.16",2019
Central Berkshire - Becket Washington School,06350005,      50,17.3,        119,52.9,47.1,47.1,0.0,26.1,06350000,0.0,0.0,3.4,92.4,0.0,0.0,4.2,Central Berkshire,"          $26,456,827.72","           1,595.9","              $16,578.00","          $29,284,881.72","           1,826.2","              $16,035.97",2019
Central Berkshire - Craneville,06350025,     162,21.1,        421,44.9,55.1,38.5,1.2,15.2,06350000,0.2,1.0,8.8,83.6,0.2,0.0,6.2,Central Berkshire,"          $26,456,827.72","           1,595.9","              $16,578.00","          $29,284,881.72","           1,826.2","              $16,035.97",2019
Central Berkshire - Kittredge,06350035,      59,16.8,        153,54.3,45.8,29.4,0.0,20.3,06350000,0.7,0.0,2.0,94.8,0.0,0.0,2.6,Central Berkshire,"          $26,456,827.72","           1,595.9","              $16,578.00","          $29,284,881.72","           1,826.2","              $16,035.97",2019
Central Berkshire - Nessacus Regional Middle School,06350305,     181,19.9,        385,47.0,53.0,31.2,0.3,15.6,06350000,0.3,0.5,3.6,92.0,0.3,0.0,3.4,Central Berkshire,"          $26,456,827.72","           1,595.9","              $16,578.00","          $29,284,881.72","           1,826.2","              $16,035.97",2019
Central Berkshire - Wahconah Regional High,06350505,     259,14.2,        499,47.9,52.1,26.1,0.6,8.8,06350000,0.2,0.8,3.6,93.2,0.2,0.0,2.0,Central Berkshire,"          $26,456,827.72","           1,595.9","              $16,578.00","          $29,284,881.72","           1,826.2","              $16,035.97",2019
Chelmsford - Byam School,00560030,     172,22.7,        498,49.2,50.8,16.9,6.4,17.7,00560000,1.4,12.1,8.4,73.7,0.2,0.0,4.2,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelmsford - Center Elementary School,00560005,     173,22.5,        491,47.9,52.1,15.7,9.0,13.2,00560000,2.9,17.9,7.1,68.4,0.0,0.0,3.7,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelmsford - Charles D Harrington,00560025,     188,21.3,        508,50.8,49.2,17.5,7.5,13.2,00560000,4.9,18.1,10.6,63.0,0.4,0.0,3.0,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelmsford - Chelmsford High,00560505,     760,15.8,"      1,416",51.6,48.5,8.6,1.1,12.2,00560000,3.5,15.6,4.1,74.2,0.0,0.1,2.5,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelmsford - Col Moses Parker School,00560305,     438,15.8,        742,42.6,57.4,13.5,2.3,16.3,00560000,3.8,14.6,8.6,69.3,0.7,0.0,3.1,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelmsford - Community Education Center,00560001,     111,13.7,        193,36.8,63.2,20.2,14.0,51.8,00560000,5.7,22.8,9.8,54.4,0.5,0.0,6.7,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelmsford - McCarthy Middle School,00560310,     442,16.8,        804,47.5,52.5,12.6,2.4,17.2,00560000,3.6,14.8,6.0,70.5,0.0,0.3,4.9,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelmsford - South Row,00560015,     157,22.8,        452,48.7,51.3,12.0,6.9,12.2,00560000,3.3,15.0,6.6,71.2,0.4,0.0,3.3,Chelmsford,"          $72,549,337.57","           5,011.3","              $14,477.15","          $82,455,051.45","           5,273.2","              $15,636.63",2019
Chelsea - Chelsea High,00570505,     521,21.0,"      1,492",44.1,55.9,61.5,32.6,10.5,00570000,4.6,0.3,88.4,4.9,0.1,0.1,1.6,Chelsea,"          $89,492,256.55","           6,063.0","              $14,760.39","         $116,549,314.68","           7,211.2","              $16,162.26",2019
Chelsea - Chelsea Opportunity Academy,00570515,      39,9.8,        113,35.4,64.6,64.6,52.2,8.9,00570000,3.5,0.0,95.6,0.9,0.0,0.0,0.0,Chelsea,"          $89,492,256.55","           6,063.0","              $14,760.39","         $116,549,314.68","           7,211.2","              $16,162.26",2019
Chelsea - Clark Avenue School,00570050,     342,26.5,        707,47.8,52.2,64.8,23.1,18.3,00570000,3.0,0.6,88.3,6.7,0.4,0.1,1.0,Chelsea,"          $89,492,256.55","           6,063.0","              $14,760.39","         $116,549,314.68","           7,211.2","              $16,162.26",2019
Chelsea - Edgar A Hooks Elementary,00570030,     125,21.9,        559,50.3,49.7,70.3,56.0,13.2,00570000,4.7,0.0,81.9,11.5,0.4,0.0,1.6,Chelsea,"          $89,492,256.55","           6,063.0","              $14,760.39","         $116,549,314.68","           7,211.2","              $16,162.26",2019
Chelsea - Eugene Wright Science and Technology Academy,00570045,     201,24.4,        541,48.6,51.4,72.1,14.6,25.7,00570000,6.5,0.2,84.7,6.8,0.0,0.0,1.9,Chelsea,"          $89,492,256.55","           6,063.0","              $14,760.39","         $116,549,314.68","           7,211.2","              $16,162.26",2019
