School Name,School Code,Total # of Classes,Average Class Size,Number of Students,Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,District Code,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",District Name,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,School Year
Clarksburg - Clarksburg Elementary,00630010,      75,16.0,        193,46.6,53.4,0.0,20.2,38.3,00630000,0.0,0.5,1.6,95.9,0.0,0.0,2.1,Clarksburg,"           $3,013,669.72",             207.7,"              $14,509.72","           $4,012,564.38",             254.7,"              $15,754.08",2022
Clinton - Clinton Elementary,00640050,     322,21.2,        853,47.4,52.6,21.2,23.2,54.3,00640000,2.6,0.9,38.6,54.9,0.1,0.1,2.8,Clinton,"          $31,720,035.50","           1,940.7","              $16,344.64","          $38,128,535.50","           2,232.9","              $17,075.79",2022
Clinton - Clinton Middle School,00640305,     283,16.4,        557,47.8,52.2,19.2,20.7,56.0,00640000,2.5,0.4,40.4,54.9,0.0,0.0,1.8,Clinton,"          $31,720,035.50","           1,940.7","              $16,344.64","          $38,128,535.50","           2,232.9","              $17,075.79",2022
Clinton - Clinton Senior High,00640505,     264,14.0,        572,42.5,57.3,14.0,17.1,50.0,00640000,3.9,0.7,37.6,56.5,0.0,0.2,1.2,Clinton,"          $31,720,035.50","           1,940.7","              $16,344.64","          $38,128,535.50","           2,232.9","              $17,075.79",2022
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,     125,15.7,        342,49.7,50.3,10.2,22.8,80.1,04380000,73.7,0.0,25.2,0.3,0.0,0.0,0.9,Codman Academy Charter Public (District),"           $9,866,958.53",             341.3,"              $28,911.62","           $9,866,958.53",             341.3,"              $28,911.62",2022
Cohasset - Cohasset High School,00650505,     311,14.0,        433,47.1,52.9,0.0,12.9,8.6,00650000,3.2,1.9,1.6,91.5,0.0,0.0,1.9,Cohasset,"          $28,939,436.42","           1,423.5","              $20,329.78","          $31,744,509.96","           1,460.8","              $21,730.91",2022
Cohasset - Cohasset Middle School,00650305,     217,13.9,        298,49.3,50.7,0.7,20.5,7.4,00650000,2.4,2.7,1.0,91.6,0.0,0.0,2.4,Cohasset,"          $28,939,436.42","           1,423.5","              $20,329.78","          $31,744,509.96","           1,460.8","              $21,730.91",2022
Cohasset - Deer Hill,00650005,     120,20.4,        306,52.3,47.7,0.3,16.7,7.5,00650000,3.6,0.7,2.9,90.9,0.0,0.0,2.0,Cohasset,"          $28,939,436.42","           1,423.5","              $20,329.78","          $31,744,509.96","           1,460.8","              $21,730.91",2022
Cohasset - Joseph Osgood,00650010,     146,19.2,        374,50.5,49.5,0.0,16.3,4.0,00650000,1.1,1.1,2.7,91.7,0.3,0.0,3.2,Cohasset,"          $28,939,436.42","           1,423.5","              $20,329.78","          $31,744,509.96","           1,460.8","              $21,730.91",2022
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,     385,27.1,"      1,169",51.5,48.4,28.8,8.6,64.4,35030000,20.4,25.2,24.1,23.9,2.6,0.1,3.7,Collegiate Charter School of Lowell (District),"          $12,215,121.93","           1,093.8","              $11,168.11","          $12,215,121.93","           1,093.8","              $11,168.11",2022
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,     147,11.0,        256,57.4,42.6,13.7,19.1,58.6,04360000,70.7,4.7,15.6,4.7,0.4,0.0,3.9,Community Charter School of Cambridge (District),"           $7,096,876.20",             288.1,"              $24,633.38","           $7,096,876.20",             288.1,"              $24,633.38",2022
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,     331,21.9,"      1,208",50.6,49.4,24.4,15.0,71.5,04400000,1.3,0.4,95.7,1.8,0.3,0.0,0.5,Community Day Charter Public School - Prospect (District),"           $7,151,447.17",             398.5,"              $17,944.56","           $7,151,447.17",             398.5,"              $17,944.56",2022
Concord - Alcott,00670005,     254,18.2,        425,51.1,48.9,2.4,17.9,14.6,00670000,8.7,6.4,9.4,67.5,0.0,0.0,8.0,Concord,"          $46,581,756.05","           2,006.6","              $23,214.27","          $50,393,823.10","           2,030.2","              $24,822.10",2022
Concord - Concord Middle,00670305,     407,17.6,        656,48.5,51.4,2.1,19.2,10.2,00670000,4.3,7.6,7.6,73.6,0.0,0.0,6.9,Concord,"          $46,581,756.05","           2,006.6","              $23,214.27","          $50,393,823.10","           2,030.2","              $24,822.10",2022
Concord - Thoreau,00670020,     265,18.1,        442,47.3,52.7,2.7,24.7,7.2,00670000,2.0,10.0,7.2,71.3,0.2,0.0,9.3,Concord,"          $46,581,756.05","           2,006.6","              $23,214.27","          $50,393,823.10","           2,030.2","              $24,822.10",2022
Concord - Willard,00670030,     277,17.8,        456,50.7,49.3,3.5,19.5,6.4,00670000,1.1,7.7,6.1,77.9,0.0,0.0,7.2,Concord,"          $46,581,756.05","           2,006.6","              $23,214.27","          $50,393,823.10","           2,030.2","              $24,822.10",2022
Concord-Carlisle - Concord Carlisle High,06400505,     566,18.8,"      1,316",46.7,52.8,0.7,16.6,8.2,06400000,4.3,8.8,6.2,74.2,0.1,0.2,6.3,Concord-Carlisle,"          $30,545,962.94","           1,324.7","              $23,058.78","          $33,808,578.86","           1,362.0","              $24,822.75",2022
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,     228,16.7,        446,52.2,47.8,9.4,21.8,68.6,04390000,47.1,2.5,42.2,4.5,0.2,0.0,3.6,Conservatory Lab Charter (District),"           $9,488,726.73",             444.4,"              $21,354.17","           $9,488,726.73",             444.4,"              $21,354.17",2022
Conway - Conway Grammar,00680005,     108,13.4,        136,42.7,57.4,0.0,24.3,25.7,00680000,0.0,0.0,4.4,92.7,0.0,0.0,2.9,Conway,"           $3,536,280.82",             145.3,"              $24,337.79","           $3,625,835.53",             152.3,"              $23,807.19",2022
Danvers - Danvers High,00710505,     450,14.2,        779,49.6,49.6,1.7,19.4,24.8,00710000,2.7,3.1,11.3,79.6,0.0,0.0,3.3,Danvers,"          $58,735,283.83","           3,246.5","              $18,091.88","          $65,606,932.35","           3,377.9","              $19,422.40",2022
Danvers - Great Oak,00710015,     191,18.1,        305,52.1,47.9,3.9,15.7,29.2,00710000,3.6,2.3,11.5,77.7,0.0,0.0,4.9,Danvers,"          $58,735,283.83","           3,246.5","              $18,091.88","          $65,606,932.35","           3,377.9","              $19,422.40",2022
Danvers - Highlands,00710010,     194,21.7,        388,45.9,54.1,4.6,14.7,28.1,00710000,4.6,3.1,14.4,75.5,0.3,0.0,2.1,Danvers,"          $58,735,283.83","           3,246.5","              $18,091.88","          $65,606,932.35","           3,377.9","              $19,422.40",2022
Danvers - Holten Richmond Middle School,00710305,     635,16.8,        781,50.8,48.9,1.2,19.1,26.4,00710000,2.2,2.8,13.2,79.8,0.0,0.0,2.1,Danvers,"          $58,735,283.83","           3,246.5","              $18,091.88","          $65,606,932.35","           3,377.9","              $19,422.40",2022
Danvers - Ivan G Smith,00710032,     203,18.2,        337,48.7,51.3,2.4,22.0,17.2,00710000,2.7,1.8,7.7,86.4,0.0,0.0,1.5,Danvers,"          $58,735,283.83","           3,246.5","              $18,091.88","          $65,606,932.35","           3,377.9","              $19,422.40",2022
Danvers - Riverside,00710030,     183,17.1,        332,43.7,56.3,3.6,31.9,26.2,00710000,3.0,0.9,13.0,82.8,0.0,0.0,0.3,Danvers,"          $58,735,283.83","           3,246.5","              $18,091.88","          $65,606,932.35","           3,377.9","              $19,422.40",2022
Danvers - Willis E Thorpe,00710045,     173,19.0,        338,52.1,47.9,3.0,25.2,21.6,00710000,1.2,0.9,11.5,85.2,0.0,0.0,1.2,Danvers,"          $58,735,283.83","           3,246.5","              $18,091.88","          $65,606,932.35","           3,377.9","              $19,422.40",2022
Dartmouth - Andrew B. Cushman School,00720005,      38,13.7,        142,43.7,56.3,2.1,36.6,38.0,00720000,1.4,2.1,5.6,82.4,0.0,0.0,8.5,Dartmouth,"          $55,385,867.11","           3,428.6","              $16,154.08","          $61,307,729.42","           3,543.9","              $17,299.51",2022
Dartmouth - Dartmouth High,00720505,     486,17.5,        990,52.2,47.7,1.1,15.4,26.0,00720000,2.6,0.7,7.0,81.4,0.0,0.2,8.1,Dartmouth,"          $55,385,867.11","           3,428.6","              $16,154.08","          $61,307,729.42","           3,543.9","              $17,299.51",2022
Dartmouth - Dartmouth Middle,00720050,     651,14.7,        805,46.0,54.0,0.6,20.1,31.6,00720000,1.5,1.1,6.0,84.5,0.0,0.1,6.8,Dartmouth,"          $55,385,867.11","           3,428.6","              $16,154.08","          $61,307,729.42","           3,543.9","              $17,299.51",2022
Dartmouth - George H Potter,00720030,     160,21.5,        403,50.4,49.6,3.2,17.6,33.0,00720000,0.5,1.7,6.0,85.1,0.0,0.0,6.7,Dartmouth,"          $55,385,867.11","           3,428.6","              $16,154.08","          $61,307,729.42","           3,543.9","              $17,299.51",2022
Dartmouth - James M. Quinn School,00720040,     300,20.8,        707,46.4,53.6,2.1,21.8,30.4,00720000,1.1,1.7,6.7,83.3,0.0,0.0,7.2,Dartmouth,"          $55,385,867.11","           3,428.6","              $16,154.08","          $61,307,729.42","           3,543.9","              $17,299.51",2022
Dartmouth - Joseph Demello,00720015,     180,17.4,        348,49.4,50.3,1.7,21.6,29.9,00720000,2.0,1.2,4.3,85.9,0.3,0.0,6.3,Dartmouth,"          $55,385,867.11","           3,428.6","              $16,154.08","          $61,307,729.42","           3,543.9","              $17,299.51",2022
Dedham - Avery,00730010,      84,17.5,        295,45.8,54.2,15.9,25.4,45.1,00730000,8.1,1.7,30.9,53.6,0.0,0.0,5.8,Dedham,"          $60,569,642.57","           2,588.3","              $23,401.32","          $66,898,333.21","           2,712.7","              $24,661.16",2022
Dedham - Dedham High,00730505,     388,14.7,        728,46.4,52.3,6.2,18.3,28.3,00730000,10.7,2.6,16.2,67.5,0.0,0.0,3.0,Dedham,"          $60,569,642.57","           2,588.3","              $23,401.32","          $66,898,333.21","           2,712.7","              $24,661.16",2022
Dedham - Dedham Middle School,00730305,     453,15.7,        567,49.7,50.3,5.1,26.3,31.4,00730000,10.1,2.3,20.6,61.4,0.4,0.0,5.3,Dedham,"          $60,569,642.57","           2,588.3","              $23,401.32","          $66,898,333.21","           2,712.7","              $24,661.16",2022
Dedham - Early Childhood Center,00730005,     100,15.3,        330,50.0,50.0,7.9,20.9,23.9,00730000,5.5,3.0,15.5,70.3,0.0,0.0,5.8,Dedham,"          $60,569,642.57","           2,588.3","              $23,401.32","          $66,898,333.21","           2,712.7","              $24,661.16",2022
Dedham - Greenlodge,00730025,      77,18.4,        281,47.0,52.7,3.9,22.8,14.2,00730000,1.8,1.8,10.7,77.2,0.0,0.0,8.5,Dedham,"          $60,569,642.57","           2,588.3","              $23,401.32","          $66,898,333.21","           2,712.7","              $24,661.16",2022
Dedham - Oakdale,00730030,      59,17.6,        246,54.9,45.1,4.1,19.5,16.3,00730000,9.4,1.6,10.2,72.4,0.0,0.0,6.5,Dedham,"          $60,569,642.57","           2,588.3","              $23,401.32","          $66,898,333.21","           2,712.7","              $24,661.16",2022
Dedham - Riverdale,00730045,      50,18.3,        183,49.2,50.8,8.2,31.7,34.4,00730000,5.5,3.3,13.7,70.0,0.0,0.0,7.7,Dedham,"          $60,569,642.57","           2,588.3","              $23,401.32","          $66,898,333.21","           2,712.7","              $24,661.16",2022
Deerfield - Deerfield Elementary,00740015,     230,15.8,        327,45.9,53.8,0.6,23.9,19.3,00740000,0.9,0.9,5.5,85.6,0.0,0.0,7.0,Deerfield,"           $6,728,875.32",             330.0,"              $20,390.53","           $7,208,557.38",             372.6,"              $19,346.64",2022
Dennis-Yarmouth - Dennis-Yarmouth Intermediate School,06450050,     366,17.0,        479,48.6,51.4,16.5,18.8,57.2,06450000,10.9,2.7,12.9,66.2,0.8,0.6,5.9,Dennis-Yarmouth,"          $63,534,341.21","           2,794.9","              $22,732.24","          $72,398,752.60","           3,358.4","              $21,557.51",2022
Dennis-Yarmouth - Dennis-Yarmouth Middle School,06450305,     356,15.1,        484,43.2,56.6,11.6,15.1,55.2,06450000,11.2,2.5,10.5,65.1,1.9,0.2,8.7,Dennis-Yarmouth,"          $63,534,341.21","           2,794.9","              $22,732.24","          $72,398,752.60","           3,358.4","              $21,557.51",2022
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,     634,13.2,        900,49.6,50.0,11.7,18.2,54.3,06450000,14.0,2.6,13.1,62.1,1.9,0.1,6.2,Dennis-Yarmouth,"          $63,534,341.21","           2,794.9","              $22,732.24","          $72,398,752.60","           3,358.4","              $21,557.51",2022
Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,     111,13.8,        365,47.4,52.6,15.6,25.8,61.6,06450000,13.2,2.5,12.3,63.8,1.4,0.0,6.9,Dennis-Yarmouth,"          $63,534,341.21","           2,794.9","              $22,732.24","          $72,398,752.60","           3,358.4","              $21,557.51",2022
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,      76,13.0,        302,46.4,53.6,25.5,20.2,63.3,06450000,14.2,2.7,18.5,55.0,1.3,0.0,8.3,Dennis-Yarmouth,"          $63,534,341.21","           2,794.9","              $22,732.24","          $72,398,752.60","           3,358.4","              $21,557.51",2022
Dennis-Yarmouth - Station Avenue Elementary,06450025,      88,19.1,        419,44.9,55.1,13.4,8.6,51.3,06450000,11.2,2.4,11.0,70.2,0.7,0.0,4.5,Dennis-Yarmouth,"          $63,534,341.21","           2,794.9","              $22,732.24","          $72,398,752.60","           3,358.4","              $21,557.51",2022
Dighton-Rehoboth - Dighton Elementary,06500005,     244,17.9,        466,48.9,51.1,1.5,23.4,27.0,06500000,3.4,2.4,5.6,85.0,0.0,0.0,3.7,Dighton-Rehoboth,"          $44,527,678.09","           2,620.0","              $16,995.30","          $47,007,531.77","           2,707.6","              $17,361.33",2022
Dighton-Rehoboth - Dighton Middle School,06500305,     296,17.1,        368,47.3,52.5,1.1,17.9,21.5,06500000,3.5,1.6,5.7,84.5,0.0,0.0,4.6,Dighton-Rehoboth,"          $44,527,678.09","           2,620.0","              $16,995.30","          $47,007,531.77","           2,707.6","              $17,361.33",2022
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,     348,15.3,        683,47.9,51.8,0.4,15.8,23.4,06500000,1.6,1.5,5.6,86.5,0.2,0.0,4.7,Dighton-Rehoboth,"          $44,527,678.09","           2,620.0","              $16,995.30","          $47,007,531.77","           2,707.6","              $17,361.33",2022
Dighton-Rehoboth - Dorothy L Beckwith,06500310,     277,16.6,        454,50.2,49.3,0.7,20.0,17.6,06500000,1.5,1.8,5.5,86.6,0.2,0.0,4.4,Dighton-Rehoboth,"          $44,527,678.09","           2,620.0","              $16,995.30","          $47,007,531.77","           2,707.6","              $17,361.33",2022
Dighton-Rehoboth - Palmer River,06500010,     332,19.0,        594,45.8,54.2,0.7,19.2,18.4,06500000,0.8,1.5,5.1,89.7,0.0,0.0,2.9,Dighton-Rehoboth,"          $44,527,678.09","           2,620.0","              $16,995.30","          $47,007,531.77","           2,707.6","              $17,361.33",2022
Douglas - Douglas Elementary School,00770015,     120,21.7,        346,47.1,52.9,2.9,17.9,26.3,00770000,0.6,0.3,6.9,88.4,0.0,0.0,3.8,Douglas,"          $19,724,368.65","           1,174.6","              $16,792.41","          $22,119,206.71","           1,254.3","              $17,634.70",2022
Douglas - Douglas High School,00770505,     186,13.1,        324,48.2,51.5,0.9,18.8,25.9,00770000,0.6,1.5,5.6,90.7,0.0,0.0,1.5,Douglas,"          $19,724,368.65","           1,174.6","              $16,792.41","          $22,119,206.71","           1,254.3","              $17,634.70",2022
Douglas - Douglas Middle School,00770305,     158,21.4,        305,47.5,52.5,1.6,23.6,22.0,00770000,1.0,0.7,7.5,87.2,0.0,0.0,3.6,Douglas,"          $19,724,368.65","           1,174.6","              $16,792.41","          $22,119,206.71","           1,254.3","              $17,634.70",2022
